HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b8q2,b8q3,b8q4,b8q5,NSC,MLT
739043061,771,73904,77,182,1,2,031,03,0315,15,24,03,2,0311,3,06,1,09,3,1,17000,3,2,27408
739043061,771,73904,77,182,1,2,031,03,0315,15,24,03,2,0311,3,06,1,09,8,2,52000,,2,27408
739044021,771,73904,77,182,1,2,031,03,0315,15,24,03,2,0311,4,02,1,09,3,3,100000,3,2,44850
739044021,771,73904,77,182,1,2,031,03,0315,15,24,03,2,0311,4,02,1,09,8,3,100000,,2,44850
739045011,771,73904,77,182,1,2,031,03,0315,15,24,03,2,0311,5,01,1,09,3,1,25000,3,2,29900
739045011,771,73904,77,182,1,2,031,03,0315,15,24,03,2,0311,5,01,1,09,8,1,25000,,2,29900
739045021,771,73904,77,182,1,2,031,03,0315,15,24,03,2,0311,5,02,1,09,3,1,20000,3,2,29900
739045021,771,73904,77,182,1,2,031,03,0315,15,24,03,2,0311,5,02,1,09,8,1,20000,,2,29900
739046011,771,73904,77,182,1,2,031,03,0315,15,24,03,2,0311,6,01,1,09,3,1,25000,3,2,560625
739046011,771,73904,77,182,1,2,031,03,0315,15,24,03,2,0311,6,01,1,09,8,1,25000,,2,560625
739081011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,1,01,1,09,1,1,100000,2,2,25200
739081011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,1,01,1,09,3,1,30000,3,2,25200
739081011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,1,01,1,09,7,1,30000,2,2,25200
739081011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,1,01,1,09,8,3,160000,,2,25200
739082011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,2,01,1,09,5,2,2000,3,2,25200
739082011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,2,01,1,09,8,2,2000,,2,25200
739084011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,01,1,09,5,1,1000,3,2,60480
739084011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,01,1,09,8,1,1000,,2,60480
739084021,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,02,1,09,3,1,150000,3,2,60480
739084021,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,02,1,09,4,2,50000,2,2,60480
739084021,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,02,1,09,5,1,1000,3,2,60480
739084021,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,02,1,09,8,4,201000,,2,60480
739084031,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,03,1,09,5,1,1500,3,2,60480
739084031,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,03,1,09,8,1,1500,,2,60480
739084041,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,04,1,09,3,1,40000,3,2,60480
739084041,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,04,1,09,5,1,1000,3,2,60480
739084041,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,04,1,09,6,1,3000,2,2,60480
739084041,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,04,1,09,8,3,44000,,2,60480
739084051,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,05,1,09,3,1,25000,3,2,60480
739084051,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,4,05,1,09,8,1,25000,,2,60480
739085011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,5,01,1,09,3,1,250000,3,2,63000
739085011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,5,01,1,09,8,1,250000,,2,63000
739085021,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,5,02,1,09,3,2,100000,3,2,63000
739085021,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,5,02,1,09,8,2,100000,,2,63000
739086011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,6,01,1,09,3,1,20000,3,2,630000
739086011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,6,01,1,09,5,1,1000,3,2,630000
739086011,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,6,01,1,09,8,2,21000,,2,630000
739086021,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,6,02,1,09,5,1,1000,3,2,630000
739086021,771,73908,77,182,1,2,031,03,0315,15,24,01,2,0311,6,02,1,09,8,1,1000,,2,630000
739631011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,1,01,1,09,2,1,500000,3,2,19500
739631011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,1,01,1,09,3,2,80000,3,2,19500
739631011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,1,01,1,09,8,3,580000,,2,19500
739631021,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,1,02,1,09,2,1,300000,3,2,19500
739631021,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,1,02,1,09,3,1,35000,3,2,19500
739631021,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,1,02,1,09,8,2,335000,,2,19500
739632011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,2,01,1,09,5,1,1500,3,2,14625
739632011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,2,01,1,09,8,1,1500,,2,14625
739633011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,3,01,1,09,3,1,45000,3,2,34125
739633011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,3,01,1,09,8,1,45000,,2,34125
739633021,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,3,02,1,09,3,1,30000,3,2,34125
739633021,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,3,02,1,09,8,1,30000,,2,34125
739634011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,4,01,1,09,3,1,55000,3,2,243750
739634011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,4,01,1,09,5,1,1000,3,2,243750
739634011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,4,01,1,09,8,2,56000,,2,243750
739635011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,5,01,1,09,3,1,35000,3,2,39000
739635011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,5,01,1,09,8,1,35000,,2,39000
739635021,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,5,02,1,09,5,1,1500,3,2,39000
739635021,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,5,02,1,09,8,1,1500,,2,39000
739636011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,6,01,1,09,3,1,30000,3,2,1053000
739636011,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,6,01,1,09,8,1,30000,,2,1053000
739636021,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,6,02,1,09,3,2,50000,3,2,1053000
739636021,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,6,02,1,09,5,1,2000,3,2,1053000
739636021,771,73963,77,182,1,2,031,03,0315,15,24,05,2,0311,6,02,1,09,8,3,52000,,2,1053000
739651011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,01,1,09,3,3,70000,3,2,18113
739651011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,01,1,09,8,3,70000,,2,18113
739651021,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,02,1,09,3,1,25000,3,2,18113
739651021,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,02,1,09,8,1,25000,,2,18113
739651031,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,03,1,09,2,1,1200000,3,2,18113
739651031,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,03,1,09,3,7,180000,3,2,18113
739651031,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,03,1,09,5,2,1500,3,2,18113
739651031,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,03,1,09,8,10,1381500,,2,18113
739651041,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,04,1,09,3,2,500000,3,2,18113
739651041,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,04,1,09,4,3,120000,3,2,18113
739651041,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,04,1,09,6,2,1500,3,2,18113
739651041,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,1,04,1,09,8,7,621500,,2,18113
739653011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,3,01,1,09,3,1,30000,3,2,103500
739653011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,3,01,1,09,5,1,1000,3,2,103500
739653011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,3,01,1,09,8,2,31000,,2,103500
739654011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,4,01,1,09,3,2,55000,3,2,144900
739654011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,4,01,1,09,5,1,2000,3,2,144900
739654011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,4,01,1,09,8,3,57000,,2,144900
739654021,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,4,02,1,09,3,3,90000,3,2,144900
739654021,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,4,02,1,09,5,1,1000,3,2,144900
739654021,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,4,02,1,09,8,4,91000,,2,144900
739655011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,5,01,1,09,5,1,1500,3,2,31050
739655011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,5,01,1,09,8,1,1500,,2,31050
739655021,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,5,02,1,09,3,1,40000,3,2,31050
739655021,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,5,02,1,09,8,1,40000,,2,31050
739656011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,6,01,1,09,3,3,65000,3,2,859050
739656011,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,6,01,1,09,8,3,65000,,2,859050
739656021,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,6,02,1,09,3,1,20000,3,2,859050
739656021,771,73965,77,182,1,2,031,03,0315,15,24,06,2,0311,6,02,1,09,8,1,20000,,2,859050
739671011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,1,01,1,09,3,1,40000,3,2,17950
739671011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,1,01,1,09,8,1,40000,,2,17950
739671021,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,1,02,1,09,3,1,35000,3,2,17950
739671021,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,1,02,1,09,8,1,35000,,2,17950
739671031,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,1,03,1,09,3,1,25000,3,2,17950
739671031,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,1,03,1,09,8,1,25000,,2,17950
739672011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,2,01,1,09,3,1,20000,3,2,17950
739672011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,2,01,1,09,5,1,1000,3,2,17950
739672011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,2,01,1,09,8,2,21000,,2,17950
739673011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,3,01,1,09,3,1,15000,3,2,35900
739673011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,3,01,1,09,8,1,15000,,2,35900
739673021,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,3,02,1,09,3,1,20000,3,2,35900
739673021,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,3,02,1,09,8,1,20000,,2,35900
739675011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,5,01,1,09,3,1,40000,3,2,107700
739675011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,5,01,1,09,8,1,40000,,2,107700
739675021,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,5,02,1,09,3,1,30000,3,2,107700
739675021,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,5,02,1,09,5,1,1000,3,2,107700
739675021,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,5,02,1,09,8,2,31000,,2,107700
739676011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,6,01,1,09,5,1,1000,3,2,834675
739676011,771,73967,77,182,1,2,031,03,0315,15,24,02,2,0311,6,01,1,09,8,1,1000,,2,834675
739691011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,1,01,1,09,3,1,40000,3,2,46400
739691011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,1,01,1,09,8,1,40000,,2,46400
739691031,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,1,03,1,09,3,1,25000,3,2,46400
739691031,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,1,03,1,09,5,1,1500,3,2,46400
739691031,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,1,03,1,09,8,2,26500,,2,46400
739693011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,3,01,1,09,2,1,200000,3,2,121800
739693011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,3,01,1,09,3,1,25000,3,2,121800
739693011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,3,01,1,09,5,2,3000,3,2,121800
739693011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,3,01,1,09,8,4,228000,,2,121800
739693021,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,3,02,1,09,3,1,30000,3,2,121800
739693021,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,3,02,1,09,8,1,30000,,2,121800
739694011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,4,01,1,09,7,1,350000,2,2,75400
739694011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,4,01,1,09,8,1,350000,,2,75400
739694021,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,4,02,1,09,3,1,35000,3,2,75400
739694021,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,4,02,1,09,8,1,35000,,2,75400
739695011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,5,01,1,09,3,1,40000,3,2,63800
739695011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,5,01,1,09,8,1,40000,,2,63800
739696011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,6,01,1,09,2,1,200000,3,2,817800
739696011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,6,01,1,09,3,1,25000,3,2,817800
739696011,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,6,01,1,09,8,2,225000,,2,817800
739696021,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,6,02,1,09,3,1,20000,3,2,817800
739696021,771,73969,77,182,1,2,031,03,0315,15,15,01,2,0311,6,02,1,09,8,1,20000,,2,817800
739621011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,1,01,1,09,2,1,300000,3,2,70200
739621011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,1,01,1,09,3,1,30000,3,2,70200
739621011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,1,01,1,09,8,2,330000,,2,70200
739621021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,1,02,1,09,3,1,30000,3,2,70200
739621021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,1,02,1,09,5,1,1000,3,2,70200
739621021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,1,02,1,09,8,2,31000,,2,70200
739622011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,2,01,1,09,3,2,65000,3,2,23400
739622011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,2,01,1,09,8,2,65000,,2,23400
739622021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,2,02,1,09,2,1,100000,3,2,23400
739622021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,2,02,1,09,3,1,15000,3,2,23400
739622021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,2,02,1,09,5,1,1000,3,2,23400
739622021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,2,02,1,09,8,3,116000,,2,23400
739623011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,3,01,1,09,2,1,100000,3,2,175500
739623011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,3,01,1,09,3,1,20000,3,2,175500
739623011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,3,01,1,09,8,2,120000,,2,175500
739623021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,3,02,1,09,3,1,25000,3,2,175500
739623021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,3,02,1,09,8,1,25000,,2,175500
739624011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,4,01,1,09,3,1,35000,3,2,99450
739624011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,4,01,1,09,5,1,1000,3,2,99450
739624011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,4,01,1,09,8,2,36000,,2,99450
739624021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,4,02,1,09,3,2,70000,3,2,99450
739624021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,4,02,1,09,8,2,70000,,2,99450
739625011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,5,01,1,09,3,1,35000,3,2,52650
739625011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,5,01,1,09,5,1,2000,3,2,52650
739625011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,5,01,1,09,8,2,37000,,2,52650
739626011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,6,01,1,09,3,1,10000,3,2,1292850
739626011,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,6,01,1,09,8,1,10000,,2,1292850
739626021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,6,02,1,09,3,1,45000,3,2,1292850
739626021,771,73962,77,182,1,2,031,03,0316,16,16,01,2,0312,6,02,1,09,8,1,45000,,2,1292850
739611011,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,1,01,1,09,3,1,15000,3,2,34275
739611011,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,1,01,1,09,5,1,1000,3,2,34275
739611011,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,1,01,1,09,8,2,16000,,2,34275
739611021,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,1,02,1,09,3,2,800000,3,2,34275
739611021,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,1,02,1,09,8,2,800000,,2,34275
739612021,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,2,02,1,09,5,1,1000,3,2,45700
739612021,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,2,02,1,09,8,1,1000,,2,45700
739613011,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,3,01,1,09,3,2,90000,3,2,79975
739613011,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,3,01,1,09,8,2,90000,,2,79975
739613021,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,3,02,1,09,3,1,12000,3,2,79975
739613021,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,3,02,1,09,8,1,12000,,2,79975
739614011,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,4,01,1,09,3,1,20000,3,2,22850
739614011,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,4,01,1,09,5,2,2500,3,2,22850
739614011,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,4,01,1,09,8,3,22500,,2,22850
739616011,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,01,1,09,5,1,1500,3,2,54840
739616011,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,01,1,09,8,1,1500,,2,54840
739616021,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,02,1,09,3,1,25000,3,2,54840
739616021,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,02,1,09,8,1,25000,,2,54840
739616031,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,03,1,09,3,1,20000,3,2,54840
739616031,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,03,1,09,5,2,2000,3,2,54840
739616031,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,03,1,09,8,3,22000,,2,54840
739616041,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,04,1,09,3,1,10000,3,2,54840
739616041,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,04,1,09,5,1,1000,3,2,54840
739616041,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,04,1,09,8,2,11000,,2,54840
739616051,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,05,1,09,5,1,900,3,2,54840
739616051,771,73961,77,182,1,2,031,03,0321,21,21,01,2,0310,6,05,1,09,8,1,900,,2,54840
739601011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,01,1,09,2,1,800000,3,1,36500
739601011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,01,1,09,3,2,30000,3,1,36500
739601011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,01,1,09,5,2,400,3,1,36500
739601011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,01,1,09,8,5,830400,,1,36500
739601021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,02,1,09,3,1,45000,3,1,36500
739601021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,02,1,09,5,1,1500,3,1,36500
739601021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,02,1,09,8,2,46500,,1,36500
739601031,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,03,1,09,2,1,350000,3,1,36500
739601031,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,03,1,09,3,1,20000,3,1,36500
739601031,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,03,1,09,5,1,900,3,1,36500
739601031,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,1,03,1,09,8,3,370900,,1,36500
739602011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,2,01,1,09,5,1,800,3,2,18250
739602011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,2,01,1,09,8,1,800,,2,18250
739603021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,3,02,1,09,5,1,900,3,2,264625
739603021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,3,02,1,09,8,1,900,,2,264625
739604021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,4,02,1,09,2,1,40000,2,2,27375
739604021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,4,02,1,09,3,1,40000,3,2,27375
739604021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,4,02,1,09,8,2,80000,,2,27375
739605011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,5,01,1,09,3,1,2500,3,2,91250
739605011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,5,01,1,09,5,3,3000,3,2,91250
739605011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,5,01,1,09,8,4,5500,,2,91250
739605021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,5,02,1,09,3,2,60000,3,2,91250
739605021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,5,02,1,09,8,2,60000,,2,91250
739606011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,6,01,1,09,3,1,15000,3,2,803000
739606011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,6,01,1,09,5,1,2000,3,2,803000
739606011,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,6,01,1,09,8,2,17000,,2,803000
739606021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,6,02,1,09,3,1,20000,3,2,803000
739606021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,6,02,1,09,4,1,2000,3,2,803000
739606021,771,73960,77,182,1,2,032,03,0306,06,06,01,2,0320,6,02,1,09,8,2,22000,,2,803000
739661011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,1,01,1,09,3,1,45000,3,2,214800
739661011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,1,01,1,09,8,1,45000,,2,214800
739661021,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,1,02,1,09,3,1,35000,3,2,214800
739661021,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,1,02,1,09,8,1,35000,,2,214800
739662011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,2,01,1,09,3,1,22000,2,2,40275
739662011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,2,01,1,09,4,1,2500,2,2,40275
739662011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,2,01,1,09,5,1,600,3,2,40275
739662011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,2,01,1,09,8,3,25100,,2,40275
739662021,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,2,02,1,09,3,2,55000,3,2,40275
739662021,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,2,02,1,09,8,2,55000,,2,40275
739663011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,3,01,1,09,3,1,256000,3,2,241650
739663011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,3,01,1,09,5,1,40000,3,2,241650
739663011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,3,01,1,09,8,2,296000,,2,241650
739663021,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,3,02,1,09,2,1,150000,3,2,241650
739663021,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,3,02,1,09,3,2,65000,3,2,241650
739663021,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,3,02,1,09,8,3,215000,,2,241650
739664011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,4,01,1,09,3,1,24500,2,2,53700
739664011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,4,01,1,09,8,1,24500,,2,53700
739664021,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,4,02,1,09,3,1,28700,3,2,53700
739664021,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,4,02,1,09,8,1,28700,,2,53700
739665011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,5,01,1,09,4,1,4000,2,2,26850
739665011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,5,01,1,09,5,1,500,3,2,26850
739665011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,5,01,1,09,8,2,4500,,2,26850
739666011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,6,01,1,09,4,1,1500,3,2,362475
739666011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,6,01,1,09,5,1,400,3,2,362475
739666011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,6,01,1,09,6,1,2000,2,2,362475
739666011,771,73966,77,182,1,2,032,03,0307,07,07,01,2,0321,6,01,1,09,8,3,3900,,2,362475
