HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,District,State_District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,Informant_Slno,Resp_Code,Survey_Code,Substn_Code,b2q1aii,b2q1aii2,b2q1bii,Survey_Date,Despatch_Date,TimeToCanvass,b2inv,b2remarks1,b2remarks2,b2remarks3,b2remarks4,NSC,MLT
737524012,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,4,01,2,01,02,2,1,,J018,S004,,201119,261119,035,2,2,2,2,2,2,7933
737524022,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,4,02,2,01,01,1,1,,J018,S004,,211119,261119,035,2,2,2,2,2,2,7933
737524032,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,4,03,2,01,01,2,1,,J018,S004,,211119,261119,040,2,2,1,2,2,2,7933
737525012,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,5,01,2,01,02,2,1,,J018,S004,,211119,261119,040,2,2,2,2,2,2,3400
737526012,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,6,01,2,01,01,2,1,,J018,S004,,211119,261119,035,2,2,2,2,2,2,32300
737526022,771,73752,77,182,1,2,022,02,01,0201,01,01,2,0212,6,02,2,01,01,2,1,,J018,S004,,211119,261119,035,2,2,2,2,2,2,32300
737511012,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,1,01,2,01,02,1,1,,J021,S002,,271119,031219,040,2,2,2,2,2,2,13900
737511022,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,1,02,2,01,01,2,1,,J021,S002,,271119,031219,040,2,2,1,2,2,2,13900
737512012,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,2,01,2,01,01,1,1,,J021,S002,,281119,031219,040,2,2,1,2,2,2,13900
737512022,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,2,02,2,01,01,1,1,,J021,S002,,281119,031219,035,2,2,1,2,2,2,13900
737513012,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,3,01,2,01,02,2,1,,J021,S002,,291119,031219,035,2,2,2,2,2,2,90350
737513022,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,3,02,2,01,01,1,1,,J021,S002,,291119,031219,030,2,2,2,2,2,2,90350
737514012,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,4,01,2,01,01,1,1,,J021,S002,,271119,031219,040,2,2,1,2,2,2,145950
737514022,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,4,02,2,01,02,2,1,,J021,S002,,271119,031219,040,2,2,2,2,2,2,145950
737515012,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,5,01,2,01,01,1,1,,J021,S002,,281119,031219,040,2,2,2,2,2,2,38225
737515022,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,5,02,2,01,01,1,1,,J021,S002,,281119,031219,040,2,2,2,2,2,2,38225
737516012,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,6,01,2,01,02,1,1,,J021,S002,,291119,031219,020,2,2,2,2,2,2,284950
737516022,771,73751,77,182,1,2,021,02,02,0202,02,01,2,0212,6,02,2,01,02,1,1,,J021,S002,,291119,031219,020,2,2,2,2,2,2,284950
737501012,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,1,01,2,01,01,1,1,,J020,S002,,101219,311219,035,1,2,2,2,2,2,4750
737503012,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,3,01,2,01,01,1,1,,J020,S002,,101219,311219,045,1,2,2,2,2,2,148200
737503022,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,3,02,2,01,01,1,1,,J020,S002,,101219,311219,040,1,2,2,2,2,2,148200
737503032,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,3,03,2,01,01,1,1,,J020,S002,,111219,311219,030,1,2,2,2,2,2,148200
737503042,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,3,04,2,01,01,1,1,,J020,S002,,111219,311219,042,1,2,2,2,2,2,148200
737503052,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,3,05,2,01,01,1,1,,J020,S002,,111219,311219,032,1,2,2,2,2,2,148200
737504012,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,4,01,2,01,01,1,1,,J020,S002,,131219,311219,048,1,2,2,2,2,2,4750
737506012,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,6,01,2,01,01,1,1,,J020,S002,,121219,311219,035,1,2,2,2,2,2,62700
737506022,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,6,02,2,01,01,1,1,,J020,S002,,121219,311219,038,1,2,2,2,2,2,62700
737506032,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,6,03,2,01,01,1,1,,J020,S002,,121219,311219,030,1,2,2,2,2,2,62700
737506042,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,6,04,2,01,01,1,1,,J020,S002,,131219,311219,025,1,2,2,2,2,2,62700
737506052,771,73750,77,182,1,2,021,02,04,0204,04,01,2,0213,6,05,2,01,01,1,1,,J020,S002,,131219,311219,035,1,2,2,2,2,2,62700
737561012,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,1,01,2,01,02,2,1,,J014,S001,,071119,031219,048,1,2,2,2,2,2,8150
737561022,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,1,02,2,01,01,1,1,,J014,S001,,071119,031219,048,1,2,2,2,2,2,8150
737561032,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,1,03,2,01,01,1,1,,J014,S001,,071119,031219,048,1,2,2,2,2,2,8150
737561042,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,1,04,2,01,01,1,1,,J014,S001,,071119,031219,057,1,2,2,2,2,2,8150
737563012,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,3,01,2,01,01,1,1,,J014,S001,,081119,031219,045,1,2,2,2,2,2,97800
737563022,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,3,02,2,01,01,1,1,,J014,S001,,081119,031219,048,1,2,2,2,2,2,97800
737564012,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,4,01,2,01,03,2,1,,J014,S001,,081119,031219,054,1,2,2,2,2,2,19017
737564022,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,4,02,2,01,03,2,1,,J014,S001,,081119,031219,054,1,2,2,2,2,2,19017
737564032,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,4,03,2,01,03,1,1,,J014,S001,,091119,031219,054,1,2,2,2,2,2,19017
737565012,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,5,01,2,01,01,1,1,,J014,S001,,091119,031219,058,1,2,2,2,2,2,8150
737566012,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,6,01,2,01,02,3,1,,J014,S001,,091119,031219,048,1,2,2,2,2,2,150775
737566022,771,73756,77,182,1,2,021,02,05,0205,05,01,2,0213,6,02,2,01,01,1,1,,J014,S001,,091119,031219,045,1,2,2,2,2,2,150775
737541012,771,73754,77,182,1,2,021,02,06,0206,06,01,2,0211,1,01,2,01,01,1,1,,J022,S003,J022,241219,301219,045,1,2,1,2,2,2,12000
737541032,771,73754,77,182,1,2,021,02,06,0206,06,01,2,0211,1,03,2,01,99,2,1,,J022,S003,J022,241219,301219,045,1,1,2,2,2,2,12000
737541042,771,73754,77,182,1,2,021,02,06,0206,06,01,2,0211,1,04,2,01,01,1,1,,J022,S003,J022,241219,301219,065,1,2,2,2,2,2,12000
737543012,771,73754,77,182,1,2,021,02,06,0206,06,01,2,0211,3,01,2,01,03,1,1,,J022,S003,J022,231219,301219,042,1,2,2,2,2,2,154800
737544012,771,73754,77,182,1,2,021,02,06,0206,06,01,2,0211,4,01,2,01,02,1,1,,J022,S003,,231219,301219,058,1,2,2,2,2,2,5400
737544022,771,73754,77,182,1,2,021,02,06,0206,06,01,2,0211,4,02,2,01,03,1,1,,J022,S003,,231219,301219,065,1,2,2,2,2,2,5400
737544032,771,73754,77,182,1,2,021,02,06,0206,06,01,2,0211,4,03,2,01,01,1,1,,J022,S003,J022,241219,311219,045,1,2,2,2,2,2,5400
737544042,771,73754,77,182,1,2,021,02,06,0206,06,01,2,0211,4,04,2,01,01,1,1,,J022,S003,J022,241219,301219,054,1,2,2,2,2,2,5400
737546012,771,73754,77,182,1,2,021,02,06,0206,06,01,2,0211,6,01,2,01,02,1,1,,J022,S003,J022,231219,301219,050,1,2,2,2,2,2,106200
737546022,771,73754,77,182,1,2,021,02,06,0206,06,01,2,0211,6,02,2,01,01,1,1,,J022,S003,J022,241219,301219,070,1,2,,2,2,2,106200
737581012,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,1,01,2,01,03,1,1,,J017,S004,,261119,021219,050,1,2,2,2,2,2,4700
737581022,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,1,02,2,01,01,1,1,,J017,S004,,261119,021219,050,1,2,2,2,2,2,4700
737582012,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,2,01,2,01,02,1,1,,J017,S004,,251119,021219,035,1,2,2,2,2,2,4700
737583012,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,3,01,2,01,01,1,1,,J017,S004,,271119,021219,025,1,2,2,2,2,2,23500
737583022,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,3,02,2,01,01,1,1,,J017,S004,,251119,021219,040,1,2,2,2,2,2,23500
737583032,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,3,03,2,01,02,1,1,,J017,S004,,271119,021219,020,1,2,2,2,2,2,23500
737584012,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,4,01,2,01,99,1,1,,J017,S004,,261119,021219,040,1,2,2,2,2,2,15667
737584022,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,4,02,2,01,01,1,1,,J017,S004,,261119,021219,035,1,2,2,2,2,2,15667
737584032,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,4,03,2,01,01,1,1,,J017,S004,,271119,021219,035,1,2,2,2,2,2,15667
737586012,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,6,01,2,01,01,1,1,,J017,S004,,261119,021219,020,1,2,2,2,2,2,105750
737586022,771,73758,77,182,1,2,021,02,07,0207,07,01,2,0211,6,02,2,01,01,1,1,,J017,S004,,251119,021219,030,1,2,2,2,2,2,105750
737731012,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,1,01,2,01,01,1,1,,J013,S002,,261119,,040,1,2,,2,2,2,4288
737731022,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,1,02,2,01,01,1,1,,J013,S002,,271119,,045,1,2,,2,2,2,4288
737731032,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,1,03,2,01,01,1,1,,J013,S002,,261119,,045,1,2,,2,2,2,4288
737731042,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,1,04,2,01,01,1,1,,J013,S002,,271119,,035,1,2,,2,2,2,4288
737733012,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,3,01,2,01,01,1,1,,J013,S002,,271119,,030,1,2,,2,2,2,51450
737733022,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,3,02,2,01,01,1,1,,J013,S002,,261119,,020,1,2,,2,2,2,51450
737734012,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,4,01,2,01,03,1,1,,J013,S002,,271119,,045,1,2,,2,2,2,6533
737734032,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,4,03,2,01,01,1,1,,J013,S002,,261119,,035,1,2,,2,2,2,6533
737734042,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,4,04,2,01,02,1,1,,J013,S002,,271119,,030,1,2,,2,2,2,6533
737736012,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,6,01,2,01,02,1,1,,J013,S002,,271119,,020,1,2,,2,2,2,55125
737736022,771,73773,77,182,1,2,022,02,08,0208,08,01,2,0211,6,02,2,01,01,1,1,,J013,S002,,271119,,015,1,2,,2,2,2,55125
737751022,771,73775,77,182,1,2,022,02,09,0209,09,02,2,0210,1,02,2,01,01,3,1,,J029,S003,,221119,031219,040,2,2,,2,2,1,48000
737751032,771,73775,77,182,1,2,022,02,09,0209,09,02,2,0210,1,03,2,01,01,3,1,,J029,S003,,221119,031219,040,2,2,,2,2,1,48000
737751042,771,73775,77,182,1,2,022,02,09,0209,09,02,2,0210,1,04,2,01,01,3,1,,J029,S003,,211119,031219,040,2,2,,2,2,1,48000
737753012,771,73775,77,182,1,2,022,02,09,0209,09,02,2,0210,3,01,2,01,01,3,1,,J029,S003,,201119,031219,030,2,2,,2,2,2,264000
737753022,771,73775,77,182,1,2,022,02,09,0209,09,02,2,0210,3,02,2,01,01,3,1,,J029,S003,,211119,031219,030,2,2,,2,2,2,264000
737754022,771,73775,77,182,1,2,022,02,09,0209,09,02,2,0210,4,02,2,01,02,2,1,,J029,S003,,201119,031219,030,2,2,2,2,2,2,40000
737756022,771,73775,77,182,1,2,022,02,09,0209,09,02,2,0210,6,02,2,01,02,2,1,,J029,S003,,201119,031219,035,2,2,2,2,2,2,776000
737771012,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,1,01,2,01,01,3,1,,J025,S005,,131119,,025,2,1,,2,2,2,9450
737771022,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,1,02,2,01,02,3,1,,J025,S005,,131119,,030,2,1,,2,2,2,9450
737771032,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,1,03,2,01,01,2,1,,J025,S005,,141119,,030,2,2,,2,2,2,9450
737773012,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,3,01,2,01,01,3,1,,J025,S005,,141119,,035,2,2,,2,2,2,44100
737773022,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,3,02,2,01,01,3,1,,J025,S005,,141119,,025,2,2,,2,2,2,44100
737773032,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,3,03,2,01,01,3,1,,J025,S005,,131119,,015,2,2,,2,2,2,44100
737774012,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,4,01,2,01,01,2,1,,J025,S005,,141119,,030,2,2,,2,2,2,23625
737774022,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,4,02,2,01,01,1,1,,J025,S005,,151119,,030,2,2,,2,2,2,23625
737775012,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,5,01,2,01,01,3,1,,J025,S005,,141119,,030,2,2,,2,2,2,14175
737775022,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,5,02,2,01,02,2,1,,J025,S005,,141119,,020,2,2,,2,2,2,14175
737776012,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,6,01,2,01,01,3,1,,J025,S005,,151119,,030,2,2,,2,2,2,240975
737776022,771,73777,77,182,1,2,022,02,09,0209,09,01,2,0210,6,02,2,01,02,2,1,,J025,S005,,151119,,030,2,2,,2,2,2,240975
737791012,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,1,01,2,01,01,3,1,,J022,S002,,131119,181119,040,1,2,2,2,2,2,39000
737791022,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,1,02,2,01,01,1,1,,J022,S002,,131119,181119,045,1,2,2,2,2,2,39000
737791032,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,1,03,2,01,01,2,1,,J022,S002,,141119,181119,050,1,2,2,2,2,2,39000
737791042,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,1,04,2,01,01,2,1,,J022,S002,,141119,181119,035,1,2,2,2,2,2,39000
737793012,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,3,01,2,01,01,3,1,,J022,S002,,141119,181119,040,1,2,2,2,2,2,119600
737793022,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,3,02,2,01,01,2,1,,J022,S002,,141119,181119,030,1,2,2,2,2,2,119600
737794012,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,4,01,2,01,01,1,1,,J022,S002,,141119,181119,045,1,2,2,2,2,2,31200
737794022,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,4,02,2,01,01,3,1,,J022,S002,,141119,181119,035,1,2,2,2,2,2,31200
737794042,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,4,04,2,01,01,2,1,,J022,S002,,151119,181119,045,1,2,2,2,2,2,31200
737796012,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,6,01,2,01,01,3,1,,J022,S002,,151119,181119,030,1,2,2,2,2,2,176800
737796022,771,73779,77,182,1,2,022,02,10,0210,10,01,2,0210,6,02,2,01,01,2,1,,J022,S002,,151119,181119,030,1,2,2,2,2,2,176800
737721012,771,73772,77,182,1,2,022,02,11,0211,11,01,2,0210,1,01,2,01,01,2,1,,J021,S011,,131119,261119,055,1,2,2,2,2,2,18200
737723012,771,73772,77,182,1,2,022,02,11,0211,11,01,2,0210,3,01,2,01,01,2,1,,J021,S011,,121119,261119,025,1,2,2,2,2,2,127400
737723032,771,73772,77,182,1,2,022,02,11,0211,11,01,2,0210,3,03,2,01,01,2,1,,J021,S011,,131119,261119,050,1,2,2,2,2,2,127400
737724012,771,73772,77,182,1,2,022,02,11,0211,11,01,2,0210,4,01,2,01,02,4,1,,J021,S011,,121119,261119,060,1,1,2,2,2,2,31850
737724022,771,73772,77,182,1,2,022,02,11,0211,11,01,2,0210,4,02,2,01,03,4,1,,J021,S011,,131119,261119,065,1,2,2,2,2,2,31850
737724032,771,73772,77,182,1,2,022,02,11,0211,11,01,2,0210,4,03,2,01,01,3,1,,J021,S011,,121119,261119,095,1,2,2,2,2,2,31850
737724042,771,73772,77,182,1,2,022,02,11,0211,11,01,2,0210,4,04,2,01,03,3,1,,J021,S011,,131119,261119,055,1,2,2,2,2,2,31850
737726012,771,73772,77,182,1,2,022,02,11,0211,11,01,2,0210,6,01,2,01,02,2,1,,J021,S011,,131119,261119,050,1,2,2,2,2,2,618800
737726022,771,73772,77,182,1,2,022,02,11,0211,11,01,2,0210,6,02,2,01,02,2,1,,J021,S011,,131119,261119,060,1,2,2,2,2,2,618800
737711012,771,73771,77,182,1,2,022,02,11,0211,11,03,2,0210,1,01,2,01,02,3,1,,J028,S001,,191119,221119,035,2,2,2,2,2,2,5950
737711022,771,73771,77,182,1,2,022,02,11,0211,11,03,2,0210,1,02,2,01,02,2,1,,J028,S001,,201119,221119,035,2,1,1,2,2,2,5950
737711032,771,73771,77,182,1,2,022,02,11,0211,11,03,2,0210,1,03,2,01,02,2,1,,J028,S001,,201119,221119,025,2,2,2,2,2,2,5950
737711042,771,73771,77,182,1,2,022,02,11,0211,11,03,2,0210,1,04,2,01,01,3,1,,J028,S001,,201119,221119,030,2,2,2,2,2,2,5950
737713012,771,73771,77,182,1,2,022,02,11,0211,11,03,2,0210,3,01,2,01,01,3,1,,J028,S001,,201119,221119,025,2,2,2,2,2,2,511700
737714012,771,73771,77,182,1,2,022,02,11,0211,11,03,2,0210,4,01,2,01,02,2,1,,J028,S001,,191119,221119,035,2,1,2,2,2,2,8925
737714022,771,73771,77,182,1,2,022,02,11,0211,11,03,2,0210,4,02,2,01,02,3,1,,J028,S001,,191119,221119,040,2,1,2,2,2,2,8925
737714032,771,73771,77,182,1,2,022,02,11,0211,11,03,2,0210,4,03,2,01,99,4,1,,J028,S001,,191119,221119,025,2,1,2,2,2,2,8925
737714042,771,73771,77,182,1,2,022,02,11,0211,11,03,2,0210,4,04,2,01,01,3,1,,J028,S001,,201119,221119,030,2,2,2,2,2,2,8925
737716012,771,73771,77,182,1,2,022,02,11,0211,11,03,2,0210,6,01,2,01,02,3,1,,J028,S001,,191119,221119,025,2,2,2,2,2,2,708050
737701012,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,1,01,2,01,02,3,1,,J026,S001,,141119,181119,035,2,1,1,2,2,2,32300
737701022,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,1,02,2,01,02,2,1,,J026,S001,,131119,181119,035,2,2,2,2,2,2,32300
737701032,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,1,03,2,01,02,3,1,,J026,S001,,131119,181119,030,2,2,2,2,2,2,32300
737701042,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,1,04,2,01,01,3,1,,J026,S001,,131119,181119,035,2,1,1,2,2,2,32300
737703012,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,3,01,2,01,01,2,1,,J026,S001,,141119,181119,020,2,2,2,2,2,2,266000
737703022,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,3,02,2,01,02,3,1,,J026,S001,,141119,181119,030,2,2,2,2,2,2,266000
737704012,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,4,01,2,01,01,3,1,,J026,S001,,131119,181119,030,2,1,1,2,2,2,19000
737704022,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,4,02,2,01,04,2,1,,J026,S001,,141119,181119,030,2,2,1,2,2,2,19000
737704032,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,4,03,2,01,01,3,1,,J026,S001,,131119,181119,025,2,2,1,2,2,2,19000
737704042,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,4,04,2,01,03,3,1,,J026,S001,,141119,181119,040,2,1,2,2,2,2,19000
737706012,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,6,01,2,01,02,2,1,,J026,S001,,141119,181119,030,2,1,2,2,2,2,186200
737706022,771,73770,77,182,1,2,022,02,11,0211,11,02,2,0210,6,02,2,01,02,2,1,,J026,S001,,131119,181119,030,2,2,2,2,2,2,186200
739351012,771,73935,77,182,1,2,031,03,01,0301,01,02,1,0311,1,01,2,01,02,1,1,,J007,S004,0000,160919,230919,050,1,1,2,2,2,2,24617
739351032,771,73935,77,182,1,2,031,03,01,0301,01,02,1,0311,1,03,2,01,01,1,1,,J007,S004,0000,170919,230919,050,1,2,2,2,2,2,24617
739351042,771,73935,77,182,1,2,031,03,01,0301,01,02,1,0311,1,04,2,01,01,1,1,,J007,S004,0000,160919,230919,050,1,2,2,2,2,2,24617
739353012,771,73935,77,182,1,2,031,03,01,0301,01,02,1,0311,3,01,2,01,01,1,1,,J007,S004,0000,170919,230919,050,1,2,2,2,2,2,126600
739353022,771,73935,77,182,1,2,031,03,01,0301,01,02,1,0311,3,02,2,01,01,1,1,,J007,S004,0000,170919,230919,050,1,2,2,2,2,2,126600
739354012,771,73935,77,182,1,2,031,03,01,0301,01,02,1,0311,4,01,2,01,01,1,1,,J007,S004,0000,160919,230919,050,1,1,1,2,2,2,15825
739354022,771,73935,77,182,1,2,031,03,01,0301,01,02,1,0311,4,02,2,01,02,2,1,,J007,S004,0000,160919,230919,050,1,2,2,2,2,2,15825
739355012,771,73935,77,182,1,2,031,03,01,0301,01,02,1,0311,5,01,2,01,01,1,1,,J007,S004,0000,170919,230919,055,1,2,1,2,2,2,42200
739356012,771,73935,77,182,1,2,031,03,01,0301,01,02,1,0311,6,01,2,01,01,1,1,,J007,S004,0000,160919,230919,050,1,2,1,2,2,2,485300
739356022,771,73935,77,182,1,2,031,03,01,0301,01,02,1,0311,6,02,2,01,01,1,1,,J007,S004,0000,160919,230919,050,1,2,2,2,2,2,485300
739371012,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,1,01,2,01,01,1,1,,J009,S002,,050919,130919,045,1,2,2,2,2,1,63150
739371022,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,1,02,2,01,01,1,1,,J009,S002,J013,050919,130919,050,1,2,2,2,2,1,63150
739371032,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,1,03,2,01,01,1,1,,J009,S002,,060919,130919,040,1,2,2,2,2,1,63150
739371042,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,1,04,2,01,03,1,1,,J009,S002,J013,050919,130919,040,1,1,2,2,2,1,63150
739373012,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,3,01,2,01,01,1,1,,J009,S002,,050919,130919,030,1,2,2,2,2,2,31575
739373022,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,3,02,2,01,01,1,1,,J009,S002,J013,050919,130919,030,1,1,2,2,2,2,31575
739374012,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,4,01,2,01,02,4,1,,J009,S002,J013,060919,130919,010,1,1,2,2,2,2,63150
739374022,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,4,02,2,01,01,1,1,,J009,S002,,050919,130919,045,1,2,2,2,2,2,63150
739374032,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,4,03,2,01,01,1,1,,J009,S002,J013,050919,130919,040,1,1,2,2,2,2,63150
739375012,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,5,01,2,01,02,1,1,,J009,S002,,060919,130919,040,1,2,2,2,2,2,21050
739376012,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,6,01,2,01,01,1,1,,J009,S002,,050919,130919,020,1,2,2,2,2,2,715700
739376022,771,73937,77,182,1,2,031,03,01,0301,01,01,1,0311,6,02,2,01,02,1,1,,J009,S002,J013,060919,130919,025,1,2,2,2,2,2,715700
739391012,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,1,01,2,01,02,1,1,,J015,S009,,190919,230919,065,2,2,2,2,2,2,154825
739391022,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,1,02,2,01,01,1,1,,J015,S009,,200919,230919,065,2,2,2,2,2,2,154825
739392012,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,2,01,2,01,01,1,1,,J015,S009,,190919,230919,050,2,1,1,2,2,2,28150
739392022,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,2,02,2,01,02,1,1,,J015,S009,,200919,230919,050,2,1,2,2,2,2,28150
739393012,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,3,01,2,01,01,1,1,,J015,S009,,190919,230919,045,2,2,2,2,2,2,351875
739393022,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,3,02,2,01,02,1,1,,J015,S009,,190919,230919,040,2,2,2,2,2,2,351875
739394012,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,4,01,2,01,04,1,1,,J015,S009,,200919,230919,055,2,2,2,2,2,2,328417
739394022,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,4,02,2,01,02,1,1,,J015,S009,,200919,230919,060,2,2,2,2,2,2,328417
739394032,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,4,03,2,01,05,1,1,,J015,S009,,200919,230919,070,2,2,2,2,2,2,328417
739395012,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,5,01,2,01,01,1,1,,J015,S009,,200919,230919,050,2,2,2,2,2,2,28150
739396012,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,6,01,2,01,02,1,1,,J015,S009,,190919,230919,050,2,2,2,2,2,2,2350525
739396022,771,73939,77,182,1,2,031,03,02,0302,02,01,1,0310,6,02,2,01,01,1,1,,J015,S009,,190919,230919,040,2,2,2,2,2,2,2350525
739321012,771,73932,77,182,1,2,031,03,03,0303,03,02,1,0310,1,01,2,01,01,1,1,,J006,S003,,060919,180919,050,2,2,2,2,2,2,63938
739321022,771,73932,77,182,1,2,031,03,03,0303,03,02,1,0310,1,02,2,01,02,1,1,,J006,S003,,090919,180919,050,2,2,2,2,2,2,63938
739321032,771,73932,77,182,1,2,031,03,03,0303,03,02,1,0310,1,03,2,01,01,1,1,,J006,S003,,060919,180919,060,2,2,2,2,2,2,63938
