HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b5pt2q1,b5pt2q3,b5pt2q4,b5pt2q5,b5pt2q6,b5pt2q7,NSC,MLT
779394021,771,77939,77,182,1,2,131,13,1303,03,03,01,1,1310,4,02,1,06,99,,0.04,600000,,,2,7525
779395011,771,77939,77,182,1,2,131,13,1303,03,03,01,1,1310,5,01,1,06,98,10,0.03,200000,2,,2,11825
779395011,771,77939,77,182,1,2,131,13,1303,03,03,01,1,1310,5,01,1,06,99,,0.03,200000,,,2,11825
779395021,771,77939,77,182,1,2,131,13,1303,03,03,01,1,1310,5,02,1,06,98,10,0.09,200000,2,,2,11825
779395021,771,77939,77,182,1,2,131,13,1303,03,03,01,1,1310,5,02,1,06,99,,0.09,200000,,,2,11825
779322011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,01,1,06,01,09,0.3,650000,2,,2,3250
779322011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,01,1,06,97,,0.4,800000,2,,2,3250
779322011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,01,1,06,98,10,0.03,220000,2,,2,3250
779322011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,01,1,06,99,,0.73,1670000,,,2,3250
779322021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,02,1,06,97,,0.9,1500000,2,,2,3250
779322021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,02,1,06,98,10,0.02,600000,2,,2,3250
779322021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,02,1,06,99,,0.92,2100000,,,2,3250
779322031,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,03,1,06,01,09,0.8,6000000,2,,2,3250
779322031,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,03,1,06,02,03,0.03,180000,2,,2,3250
779322031,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,03,1,06,97,,1.7,9000000,2,,2,3250
779322031,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,03,1,06,98,10,0.03,290000,2,,2,3250
779322031,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,2,03,1,06,99,,2.56,15470000,,,2,3250
779323011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,3,01,1,06,97,,1.8,5700000,2,,2,32500
779323011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,3,01,1,06,98,10,0.03,350000,2,,2,32500
779323011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,3,01,1,06,99,,1.83,6050000,,,2,32500
779323021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,3,02,1,06,01,09,0.5,2600000,2,,2,32500
779323021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,3,02,1,06,97,,2.05,45000000,2,,2,32500
779323021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,3,02,1,06,98,10,0.02,180000,2,,2,32500
779323021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,3,02,1,06,99,,2.57,47780000,,,2,32500
779323031,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,3,03,1,06,97,,0.3,350000,2,,2,32500
779323031,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,3,03,1,06,98,10,0.08,60000,2,,2,32500
779323031,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,3,03,1,06,99,,0.38,410000,,,2,32500
779324011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,4,01,1,06,01,09,0.4,2550000,2,,2,8125
779324011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,4,01,1,06,97,,0.8,5100000,2,,2,8125
779324011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,4,01,1,06,98,10,0.02,70000,2,,2,8125
779324011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,4,01,1,06,99,,1.22,7720000,,,2,8125
779324021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,4,02,1,06,97,,0.1,350000,2,,2,8125
779324021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,4,02,1,06,98,10,0.02,160000,2,,2,8125
779324021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,4,02,1,06,99,,0.12,510000,,,2,8125
779325011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,5,01,1,06,97,,0.08,550000,2,,2,8125
779325011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,5,01,1,06,98,10,0.02,190000,2,,2,8125
779325011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,5,01,1,06,99,,0.1,740000,,,2,8125
779325021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,5,02,1,06,97,,0.4,3800000,2,,2,8125
779325021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,5,02,1,06,98,10,0.02,170000,2,,2,8125
779325021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,5,02,1,06,99,,0.42,3970000,,,2,8125
779326011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,6,01,1,06,01,09,0.2,2130000,2,,2,112125
779326011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,6,01,1,06,98,10,0.02,180000,2,,2,112125
779326011,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,6,01,1,06,99,,0.22,2310000,,,2,112125
779326021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,6,02,1,06,97,,1.3,840000,2,,2,112125
779326021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,6,02,1,06,98,10,0.03,295000,2,,2,112125
779326021,771,77932,77,182,1,2,131,13,1304,04,04,01,1,1310,6,02,1,06,99,,1.33,1135000,,,2,112125
779311011,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,1,01,1,06,98,10,0.08,150000,2,,2,3600
779311011,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,1,01,1,06,99,,0.08,150000,,,2,3600
779311021,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,1,02,1,06,97,,0.2,400000,2,,2,3600
779311021,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,1,02,1,06,99,,0.2,400000,,,2,3600
779313021,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,3,02,1,06,98,10,0.3,500000,2,,2,72000
779313021,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,3,02,1,06,99,,0.3,500000,,,2,72000
779316011,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,6,01,1,06,98,10,0.15,300000,2,,2,15000
779316011,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,6,01,1,06,99,,0.15,300000,,,2,15000
779316021,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,6,02,1,06,98,10,0.05,250000,2,,2,15000
779316021,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,6,02,1,06,99,,0.05,250000,,,2,15000
779316031,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,6,03,1,06,98,10,0.2,500000,2,,2,15000
779316031,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,6,03,1,06,99,,0.2,500000,,,2,15000
779316051,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,6,05,1,06,98,10,0.05,250000,1,0.05,2,15000
779316051,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,6,05,1,06,99,,0.05,250000,,0.05,2,15000
779316061,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,6,06,1,06,98,10,0.1,250000,2,,2,15000
779316061,771,77931,77,182,1,2,131,13,1305,05,05,05,1,1310,6,06,1,06,99,,0.1,250000,,,2,15000
779301011,771,77930,77,182,1,2,131,13,1305,05,05,03,1,1310,1,01,1,06,01,01,0.6,800000,1,0.6,2,1700
779301011,771,77930,77,182,1,2,131,13,1305,05,05,03,1,1310,1,01,1,06,98,10,0.25,500000,1,0.25,2,1700
779301011,771,77930,77,182,1,2,131,13,1305,05,05,03,1,1310,1,01,1,06,99,,0.85,1300000,,0.85,2,1700
779361011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,1,01,1,06,97,,0.3,400000,2,,2,1900
779361011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,1,01,1,06,99,,0.3,400000,,,2,1900
779361021,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,1,02,1,06,97,,0.2,400000,2,,2,1900
779361021,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,1,02,1,06,98,10,0.2,600000,2,,2,1900
779361021,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,1,02,1,06,99,,0.4,1000000,,,2,1900
779361031,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,1,03,1,06,97,,0.4,700000,2,,2,1900
779361031,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,1,03,1,06,98,10,0.2,450000,2,,2,1900
779361031,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,1,03,1,06,99,,0.6,1150000,,,2,1900
779362011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,2,01,1,06,98,10,0.18,50000,2,,2,1900
779362011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,2,01,1,06,99,,0.18,50000,,,2,1900
779363011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,3,01,1,06,97,,0.35,400000,2,,2,83600
779363011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,3,01,1,06,98,10,0.16,320000,2,,2,83600
779363011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,3,01,1,06,99,,0.51,720000,,,2,83600
779363021,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,3,02,1,06,97,,1,700000,2,,2,83600
779363021,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,3,02,1,06,98,10,0.15,500000,2,,2,83600
779363021,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,3,02,1,06,99,,1.15,1200000,,,2,83600
779365011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,5,01,1,06,98,10,0.15,380000,2,,2,1900
779365011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,5,01,1,06,99,,0.15,380000,,,2,1900
779365031,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,5,03,1,06,98,10,0.15,380000,2,,2,1900
779365031,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,5,03,1,06,99,,0.15,380000,,,2,1900
779365041,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,5,04,1,06,98,10,0.15,380000,2,,2,1900
779365041,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,5,04,1,06,99,,0.15,380000,,,2,1900
779366011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,6,01,1,06,97,,0.25,400000,2,,2,77900
779366011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,6,01,1,06,98,10,0.15,280000,2,,2,77900
779366011,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,6,01,1,06,99,,0.4,680000,,,2,77900
779366021,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,6,02,1,06,98,10,0.12,380000,2,,2,77900
779366021,771,77936,77,182,1,2,131,13,1305,05,05,02,1,1310,6,02,1,06,99,,0.12,380000,,,2,77900
779341021,771,77934,77,182,1,2,131,13,1305,05,05,04,1,1310,1,02,1,06,97,,2.34,1500000,2,,2,3100
779341021,771,77934,77,182,1,2,131,13,1305,05,05,04,1,1310,1,02,1,06,98,10,0.06,250000,2,,2,3100
779341021,771,77934,77,182,1,2,131,13,1305,05,05,04,1,1310,1,02,1,06,99,,2.4,1750000,,,2,3100
779343011,771,77934,77,182,1,2,131,13,1305,05,05,04,1,1310,3,01,1,06,01,09,0.7,800000,2,,2,65100
779343011,771,77934,77,182,1,2,131,13,1305,05,05,04,1,1310,3,01,1,06,97,,0.1,500000,2,,2,65100
779343011,771,77934,77,182,1,2,131,13,1305,05,05,04,1,1310,3,01,1,06,99,,0.8,1300000,,,2,65100
779381011,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,1,01,1,06,98,10,0.05,550000,2,,2,4900
779381011,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,1,01,1,06,99,,0.05,550000,,,2,4900
779381021,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,1,02,1,06,98,10,0.03,400000,,,2,4900
779381021,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,1,02,1,06,99,,0.03,400000,,,2,4900
779381031,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,1,03,1,06,98,10,0.06,750000,2,,2,4900
779381031,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,1,03,1,06,99,,0.06,750000,,,2,4900
779381041,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,1,04,1,06,98,10,0.03,540000,2,,2,4900
779381041,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,1,04,1,06,99,,0.03,540000,,,2,4900
779383011,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,3,01,1,06,97,,0.5,2500000,2,,2,36400
779383011,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,3,01,1,06,98,10,0.15,1800000,2,,2,36400
779383011,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,3,01,1,06,99,,0.65,4300000,,,2,36400
779384011,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,4,01,1,06,98,10,0.02,400000,2,,2,7000
779384011,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,4,01,1,06,99,,0.02,400000,,,2,7000
779386011,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,6,01,1,06,98,10,0.08,800000,2,,2,70000
779386011,771,77938,77,182,1,2,131,13,1305,05,05,01,1,1310,6,01,1,06,99,,0.08,800000,,,2,70000
779531011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,1,01,1,06,97,,0.1,700000,,,2,2400
779531011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,1,01,1,06,99,,0.1,700000,,,2,2400
779534011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,4,01,1,06,01,01,0.01,50000,2,,2,7200
779534011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,4,01,1,06,02,09,0.47,800000,2,,2,7200
779534011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,4,01,1,06,98,10,0.02,75000,2,,2,7200
779534011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,4,01,1,06,99,,0.5,925000,,,2,7200
779534021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,4,02,1,06,01,01,0.62,1000000,2,,2,7200
779534021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,4,02,1,06,02,09,2.35,2500000,2,,2,7200
779534021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,4,02,1,06,98,10,0.03,100000,2,,2,7200
779534021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,4,02,1,06,99,,3,3600000,,,2,7200
779535011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,5,01,1,06,01,01,0.85,500000,2,,2,38400
779535011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,5,01,1,06,02,09,2.13,2000000,2,,2,38400
779535011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,5,01,1,06,98,10,0.02,100000,2,,2,38400
779535011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,5,01,1,06,99,,3,2600000,,,2,38400
779535021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,5,02,1,06,01,01,0.5,500000,2,,2,38400
779535021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,5,02,1,06,02,09,0.48,400000,2,,2,38400
779535021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,5,02,1,06,98,10,0.02,100000,2,,2,38400
779535021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,5,02,1,06,99,,1,1000000,,,2,38400
779536011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,6,01,1,06,01,01,0.61,1020000,1,0.61,2,88800
779536011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,6,01,1,06,02,09,2.36,1500000,1,2.36,2,88800
779536011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,6,01,1,06,98,10,0.03,200000,1,0.03,2,88800
779536011,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,6,01,1,06,99,,3,2720000,,3,2,88800
779536021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,6,02,1,06,01,01,0.41,315000,2,,2,88800
779536021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,6,02,1,06,02,09,0.56,300000,2,,2,88800
779536021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,6,02,1,06,98,10,0.03,200000,2,,2,88800
779536021,771,77953,77,182,1,2,131,13,1306,06,06,01,1,1310,6,02,1,06,99,,1,815000,,,2,88800
779552021,771,77955,77,182,1,2,131,13,1307,07,07,01,1,1310,2,02,1,06,97,,0.05,130000,2,,2,3300
779552021,771,77955,77,182,1,2,131,13,1307,07,07,01,1,1310,2,02,1,06,99,,0.05,130000,,,2,3300
779554011,771,77955,77,182,1,2,131,13,1307,07,07,01,1,1310,4,01,1,06,98,10,0.1,430000,2,,2,3300
779554011,771,77955,77,182,1,2,131,13,1307,07,07,01,1,1310,4,01,1,06,99,,0.1,430000,,,2,3300
779556021,771,77955,77,182,1,2,131,13,1307,07,07,01,1,1310,6,02,1,06,98,10,0.04,150000,2,,2,116600
779556021,771,77955,77,182,1,2,131,13,1307,07,07,01,1,1310,6,02,1,06,99,,0.04,150000,,,2,116600
779571011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,1,01,1,06,98,10,0.12,500000,2,,2,1000
779571011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,1,01,1,06,99,,0.12,500000,,,2,1000
779571021,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,1,02,1,06,98,10,0.08,300000,2,,2,1000
779571021,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,1,02,1,06,99,,0.08,300000,,,2,1000
779572011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,2,01,1,06,98,10,0.17,400000,2,,2,1250
779572011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,2,01,1,06,99,,0.17,400000,,,2,1250
779572021,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,2,02,1,06,98,10,0.1,400000,2,,2,1250
779572021,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,2,02,1,06,99,,0.1,400000,,,2,1250
779573011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,3,01,1,06,98,10,0.09,300000,2,,2,7500
779573011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,3,01,1,06,99,,0.09,300000,,,2,7500
779574011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,4,01,1,06,98,10,0.06,200000,2,,2,2500
779574011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,4,01,1,06,99,,0.06,200000,,,2,2500
779574021,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,4,02,1,06,98,10,0.2,350000,2,,2,2500
779574021,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,4,02,1,06,99,,0.2,350000,,,2,2500
779575011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,5,01,1,06,97,,1,600000,2,,2,2250
779575011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,5,01,1,06,98,10,0.04,200000,2,,2,2250
779575011,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,5,01,1,06,99,,1.04,800000,,,2,2250
779575021,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,5,02,1,06,98,10,0.16,500000,2,,2,2250
779575021,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,5,02,1,06,99,,0.16,500000,,,2,2250
779576021,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,6,02,1,06,98,10,0.07,200000,2,,2,34000
779576021,771,77957,77,182,1,2,131,13,1308,08,08,01,1,1310,6,02,1,06,99,,0.07,200000,,,2,34000
779591011,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,1,01,1,06,97,,0.1,600000,2,,2,1550
779591011,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,1,01,1,06,98,10,0.04,300000,2,,2,1550
779591011,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,1,01,1,06,99,,0.14,900000,,,2,1550
779592011,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,2,01,1,06,98,10,0.02,135000,2,,2,1550
779592011,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,2,01,1,06,99,,0.02,135000,,,2,1550
779592031,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,2,03,1,06,98,10,0.03,150000,2,,2,1550
779592031,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,2,03,1,06,99,,0.03,150000,,,2,1550
779593021,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,3,02,1,06,98,10,0.03,360000,2,,2,19375
779593021,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,3,02,1,06,99,,0.03,360000,,,2,19375
779594011,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,4,01,1,06,98,10,0.01,70000,2,,2,4650
779594011,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,4,01,1,06,99,,0.01,70000,,,2,4650
779594021,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,4,02,1,06,98,10,0.02,135000,2,,2,4650
779594021,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,4,02,1,06,99,,0.02,135000,,,2,4650
779595021,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,5,02,1,06,98,10,0.02,280000,2,,2,4650
779595021,771,77959,77,182,1,2,131,13,1309,09,09,01,1,1310,5,02,1,06,99,,0.02,280000,,,2,4650
779521021,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,1,02,1,06,97,,2,900000,2,,2,7750
779521021,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,1,02,1,06,98,10,0.09,700000,2,,2,7750
779521021,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,1,02,1,06,99,,2.09,1600000,,,2,7750
779523011,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,3,01,1,06,98,10,0.1,1000000,2,,2,91450
779523011,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,3,01,1,06,99,,0.1,1000000,,,2,91450
779524011,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,4,01,1,06,98,10,0.09,1500000,2,,2,18600
779524011,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,4,01,1,06,99,,0.09,1500000,,,2,18600
779524021,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,4,02,1,06,98,10,0.14,2000000,1,0.14,2,18600
779524021,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,4,02,1,06,99,,0.14,2000000,,0.14,2,18600
779525021,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,5,02,1,06,98,10,0.06,1000000,2,,2,17050
779525021,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,5,02,1,06,99,,0.06,1000000,,,2,17050
779526021,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,6,02,1,06,98,10,0.07,500000,2,,2,190650
779526021,771,77952,77,182,1,2,131,13,1310,10,10,02,1,1310,6,02,1,06,99,,0.07,500000,,,2,190650
779515021,771,77951,77,182,1,2,131,13,1310,10,10,01,1,1310,5,02,1,06,97,,0.4,1000000,2,,2,36975
779515021,771,77951,77,182,1,2,131,13,1310,10,10,01,1,1310,5,02,1,06,99,,0.4,1000000,,,2,36975
779516011,771,77951,77,182,1,2,131,13,1310,10,10,01,1,1310,6,01,1,06,98,10,0.08,1000000,2,,2,411075
779516011,771,77951,77,182,1,2,131,13,1310,10,10,01,1,1310,6,01,1,06,99,,0.08,1000000,,,2,411075
779516021,771,77951,77,182,1,2,131,13,1310,10,10,01,1,1310,6,02,1,06,98,10,0.04,1000000,2,,2,411075
779516021,771,77951,77,182,1,2,131,13,1310,10,10,01,1,1310,6,02,1,06,99,,0.04,1000000,,,2,411075
779501011,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,1,01,1,06,97,,1.2,6500000,2,,2,1300
779501011,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,1,01,1,06,98,10,0.08,600000,2,,2,1300
779501011,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,1,01,1,06,99,,1.28,7100000,,,2,1300
779501021,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,1,02,1,06,97,,0.8,4500000,2,,2,1300
779501021,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,1,02,1,06,98,10,0.02,104000,2,,2,1300
779501021,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,1,02,1,06,99,,0.82,4604000,,,2,1300
779503011,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,3,01,1,06,97,,1.5,7800000,2,,2,6067
779503011,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,3,01,1,06,98,10,0.03,220000,2,,2,6067
779503011,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,3,01,1,06,99,,1.53,8020000,,,2,6067
779503021,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,3,02,1,06,97,,2.2,11700000,2,,2,6067
779503021,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,3,02,1,06,98,10,0.05,350000,2,,2,6067
779503021,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,3,02,1,06,99,,2.25,12050000,,,2,6067
779503031,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,3,03,1,06,97,,1.2,7200000,2,,2,6067
779503031,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,3,03,1,06,98,10,0.05,400000,2,,2,6067
779503031,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,3,03,1,06,99,,1.25,7600000,,,2,6067
779505021,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,5,02,1,06,97,,0.35,960000,2,,2,3033
779505021,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,5,02,1,06,98,10,0.02,120000,2,,2,3033
779505021,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,5,02,1,06,99,,0.37,1080000,,,2,3033
779505031,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,5,03,1,06,97,,0.3,1500000,2,,2,3033
779505031,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,5,03,1,06,98,10,0.02,104000,2,,2,3033
779505031,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,5,03,1,06,99,,0.32,1604000,,,2,3033
779506011,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,6,01,1,06,97,,1.2,6000000,2,,2,43550
779506011,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,6,01,1,06,98,10,0.03,180000,2,,2,43550
779506011,771,77950,77,182,1,2,131,13,1311,11,11,01,1,1310,6,01,1,06,99,,1.23,6180000,,,2,43550
779561021,771,77956,77,182,1,2,131,13,1301,01,01,01,2,1310,1,02,1,06,01,01,2,95000,2,,2,2800
