HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b11bq1,b11bq3,b11bq4,b11bq5,b11bq6,NSC,MLT
597755051,771,59775,77,182,1,1,121,12,1210,10,10,11,1,ARN,5,05,1,13,5,4000,0,0,4000,2,4886
597944021,771,59794,77,182,1,1,121,12,1201,01,01,31,2,ARN,4,02,1,13,4,1000,0,0,1000,2,2500
597944021,771,59794,77,182,1,1,121,12,1201,01,01,31,2,ARN,4,02,1,13,5,1000,0,0,1000,2,2500
597295011,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,5,01,1,13,4,4500,,,4500,1,17500
597295011,771,59729,77,182,1,1,121,12,1204,04,04,21,2,ARN,5,01,1,13,5,4500,,,4500,1,17500
597226021,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,6,02,1,13,4,15400,,,15400,2,89833
597226021,771,59722,77,182,1,1,121,12,1204,04,04,11,2,ARN,6,02,1,13,5,15400,,,15400,2,89833
592503041,771,59250,77,182,1,1,131,13,1307,07,07,11,1,1310,3,04,1,13,4,10000,8000,0,2000,1,3360
592503041,771,59250,77,182,1,1,131,13,1307,07,07,11,1,1310,3,04,1,13,5,10000,8000,0,2000,1,3360
592506031,771,59250,77,182,1,1,131,13,1307,07,07,11,1,1310,6,03,1,13,4,11200,8000,0,3200,1,44000
592506031,771,59250,77,182,1,1,131,13,1307,07,07,11,1,1310,6,03,1,13,5,11200,8000,0,3200,1,44000
592203011,771,59220,77,182,1,1,131,13,1310,10,10,31,2,1310,3,01,1,13,1,140000,25000,,115000,2,44800
592203011,771,59220,77,182,1,1,131,13,1310,10,10,31,2,1310,3,01,1,13,5,140000,25000,,115000,2,44800
525053041,771,52505,77,182,1,1,171,17,1705,05,05,21,2,1710,3,04,1,13,1,45000,24000,,21000,2,52325
525053041,771,52505,77,182,1,1,171,17,1705,05,05,21,2,1710,3,04,1,13,5,45000,24000,,21000,2,52325
520934041,771,52093,77,182,1,1,194,19,1912,12,12,34,1,1912,4,04,1,13,4,500,0,0,500,2,209100
520934041,771,52093,77,182,1,1,194,19,1912,12,12,34,1,1912,4,04,1,13,5,500,0,0,500,2,209100
520901011,771,52090,77,182,1,1,194,19,1912,12,12,32,1,1912,1,01,1,13,4,5000,0,0,5000,2,255450
520901011,771,52090,77,182,1,1,194,19,1912,12,12,32,1,1912,1,01,1,13,5,5000,0,0,5000,2,255450
520611021,771,52061,77,182,1,1,195,19,1919,19,19,33,1,1913,1,02,1,13,4,47225,9000,6500,44725,2,470800
520611021,771,52061,77,182,1,1,195,19,1919,19,19,33,1,1913,1,02,1,13,5,47225,9000,6500,44725,2,470800
526551021,771,52655,77,182,1,1,194,19,1915,15,15,31,1,1921,1,02,1,13,2,60300,5360,,54940,2,1251000
526551021,771,52655,77,182,1,1,194,19,1915,15,15,31,1,1921,1,02,1,13,5,60300,5360,,54940,2,1251000
526555011,771,52655,77,182,1,1,194,19,1915,15,15,31,1,1921,5,01,1,13,4,5000,,,5000,2,291900
526555011,771,52655,77,182,1,1,194,19,1915,15,15,31,1,1921,5,01,1,13,5,5000,,,5000,2,291900
526555021,771,52655,77,182,1,1,194,19,1915,15,15,31,1,1921,5,02,1,13,4,1110,60,,1050,2,291900
526555021,771,52655,77,182,1,1,194,19,1915,15,15,31,1,1921,5,02,1,13,5,1110,60,,1050,2,291900
524543021,771,52454,77,182,1,1,194,19,1909,09,09,41,2,1910,3,02,1,13,1,50000,,,50000,2,154350
524543021,771,52454,77,182,1,1,194,19,1909,09,09,41,2,1910,3,02,1,13,2,100000,,,100000,2,154350
524543021,771,52454,77,182,1,1,194,19,1909,09,09,41,2,1910,3,02,1,13,4,10,,,10,2,154350
524543021,771,52454,77,182,1,1,194,19,1909,09,09,41,2,1910,3,02,1,13,5,150010,,,150010,2,154350
524734021,771,52473,77,182,1,1,194,19,1909,09,09,32,2,1910,4,02,1,13,1,1500,,,1500,2,895400
524734021,771,52473,77,182,1,1,194,19,1909,09,09,32,2,1910,4,02,1,13,5,1500,,,1500,2,895400
524243021,771,52424,77,182,1,1,194,19,1912,12,12,35,2,1912,3,02,1,13,4,5000,,,5000,2,549000
524243021,771,52424,77,182,1,1,194,19,1912,12,12,35,2,1912,3,02,1,13,5,5000,,,5000,2,549000
524405011,771,52440,77,182,1,1,195,19,1919,19,19,42,2,1913,5,01,1,13,1,450000,,,450000,2,61200
524405011,771,52440,77,182,1,1,195,19,1919,19,19,42,2,1913,5,01,1,13,5,450000,,,450000,2,61200
524881021,771,52488,77,182,1,1,195,19,1919,19,19,39,2,1913,1,02,1,13,4,850,,,850,2,316075
524881021,771,52488,77,182,1,1,195,19,1919,19,19,39,2,1913,1,02,1,13,5,850,,,850,2,316075
515191011,771,51519,77,182,1,1,202,20,2017,17,17,11,1,2011,1,01,1,13,1,24000,12000,0,12000,2,46700
515191011,771,51519,77,182,1,1,202,20,2017,17,17,11,1,2011,1,01,1,13,5,24000,12000,0,12000,2,46700
512344011,771,51234,77,182,1,1,213,21,2107,07,07,21,1,2111,4,01,1,13,1,40000,,,40000,2,434583
512344011,771,51234,77,182,1,1,213,21,2107,07,07,21,1,2111,4,01,1,13,5,40000,,,40000,2,434583
512111021,771,51211,77,182,1,1,211,21,2116,16,16,31,1,2110,1,02,1,13,4,5000,,,5000,2,749875
512111021,771,51211,77,182,1,1,211,21,2116,16,16,31,1,2110,1,02,1,13,5,5000,,,5000,2,749875
510512011,771,51051,77,182,1,1,213,21,2101,01,01,11,2,2120,2,01,1,13,1,1000,,,1000,2,7900
510512011,771,51051,77,182,1,1,213,21,2101,01,01,11,2,2120,2,01,1,13,5,1000,,,1000,2,7900
514213031,771,51421,77,182,1,1,222,22,2219,19,19,11,1,2210,3,03,1,13,1,120000,0,0,120000,2,3050
514213031,771,51421,77,182,1,1,222,22,2219,19,19,11,1,2210,3,03,1,13,5,120000,0,0,120000,2,3050
503514041,771,50351,77,182,1,1,235,23,2324,24,24,21,1,2313,4,04,1,13,4,30000,2000,,28000,2,8938
503514041,771,50351,77,182,1,1,235,23,2324,24,24,21,1,2313,4,04,1,13,5,30000,2000,,28000,2,8938
503731031,771,50373,77,182,1,1,232,23,2326,26,26,31,1,2310,1,03,1,13,4,2400,0,0,2400,2,250000
503731031,771,50373,77,182,1,1,232,23,2326,26,26,31,1,2310,1,03,1,13,5,2400,0,0,2400,2,250000
503731041,771,50373,77,182,1,1,232,23,2326,26,26,31,1,2310,1,04,1,13,4,3000,0,0,3000,2,250000
503731041,771,50373,77,182,1,1,232,23,2326,26,26,31,1,2310,1,04,1,13,5,3000,0,0,3000,2,250000
503734011,771,50373,77,182,1,1,232,23,2326,26,26,31,1,2310,4,01,1,13,4,1500,0,0,1500,2,2250000
503734011,771,50373,77,182,1,1,232,23,2326,26,26,31,1,2310,4,01,1,13,5,1500,0,0,1500,2,2250000
503751031,771,50375,77,182,1,1,232,23,2327,27,27,31,1,2310,1,03,1,13,4,10000,0,0,10000,2,135467
503751031,771,50375,77,182,1,1,232,23,2327,27,27,31,1,2310,1,03,1,13,5,10000,0,0,10000,2,135467
503794031,771,50379,77,182,1,1,232,23,2328,28,28,31,1,2310,4,03,1,13,4,7500,0,0,7500,2,498713
503794031,771,50379,77,182,1,1,232,23,2328,28,28,31,1,2310,4,03,1,13,5,7500,0,0,7500,2,498713
503701011,771,50370,77,182,1,1,232,23,2329,29,29,31,1,2310,1,01,1,13,4,5900,0,0,5900,2,226200
503701011,771,50370,77,182,1,1,232,23,2329,29,29,31,1,2310,1,01,1,13,5,5900,0,0,5900,2,226200
503701041,771,50370,77,182,1,1,232,23,2329,29,29,31,1,2310,1,04,1,13,4,1200,0,0,1200,2,226200
503701041,771,50370,77,182,1,1,232,23,2329,29,29,31,1,2310,1,04,1,13,5,1200,0,0,1200,2,226200
503704011,771,50370,77,182,1,1,232,23,2329,29,29,31,1,2310,4,01,1,13,4,6000,0,0,6000,2,1244100
503704011,771,50370,77,182,1,1,232,23,2329,29,29,31,1,2310,4,01,1,13,5,6000,0,0,6000,2,1244100
503911021,771,50391,77,182,1,1,235,23,2332,32,32,31,1,2310,1,02,1,13,4,4000,0,0,4000,2,608838
503911021,771,50391,77,182,1,1,235,23,2332,32,32,31,1,2310,1,02,1,13,5,4000,0,0,4000,2,608838
503911041,771,50391,77,182,1,1,235,23,2332,32,32,31,1,2310,1,04,1,13,4,3000,0,0,3000,2,608838
503911041,771,50391,77,182,1,1,235,23,2332,32,32,31,1,2310,1,04,1,13,5,3000,0,0,3000,2,608838
503914041,771,50391,77,182,1,1,235,23,2332,32,32,31,1,2310,4,04,1,13,4,5000,0,0,5000,2,643300
503914041,771,50391,77,182,1,1,235,23,2332,32,32,31,1,2310,4,04,1,13,5,5000,0,0,5000,2,643300
505401041,771,50540,77,182,1,1,232,23,2326,26,26,31,2,2310,1,04,1,13,4,3000,0,0,3000,2,109375
505401041,771,50540,77,182,1,1,232,23,2326,26,26,31,2,2310,1,04,1,13,5,3000,0,0,3000,2,109375
505404011,771,50540,77,182,1,1,232,23,2326,26,26,31,2,2310,4,01,1,13,4,15000,0,0,15000,2,1968750
505404011,771,50540,77,182,1,1,232,23,2326,26,26,31,2,2310,4,01,1,13,5,15000,0,0,15000,2,1968750
505481041,771,50548,77,182,1,1,232,23,2327,27,27,21,2,2310,1,04,1,13,4,10000,0,0,10000,1,44625
505481041,771,50548,77,182,1,1,232,23,2327,27,27,21,2,2310,1,04,1,13,5,10000,0,0,10000,1,44625
505855011,771,50585,77,182,1,1,232,23,2328,28,28,11,2,2310,5,01,1,13,4,17000,0,0,17000,2,5750
505855011,771,50585,77,182,1,1,232,23,2328,28,28,11,2,2310,5,01,1,13,5,17000,0,0,17000,2,5750
505874051,771,50587,77,182,1,1,232,23,2328,28,28,21,2,2310,4,05,1,13,4,22500,0,0,22500,2,52421
505874051,771,50587,77,182,1,1,232,23,2328,28,28,21,2,2310,4,05,1,13,5,22500,0,0,22500,2,52421
505874061,771,50587,77,182,1,1,232,23,2328,28,28,21,2,2310,4,06,1,13,4,9000,0,0,9000,2,52421
505874061,771,50587,77,182,1,1,232,23,2328,28,28,21,2,2310,4,06,1,13,5,9000,0,0,9000,2,52421
507391011,771,50739,77,182,1,1,235,23,2332,32,32,31,2,2310,1,01,1,13,4,6000,0,0,6000,2,298675
507391011,771,50739,77,182,1,1,235,23,2332,32,32,31,2,2310,1,01,1,13,5,6000,0,0,6000,2,298675
507394021,771,50739,77,182,1,1,235,23,2332,32,32,31,2,2310,4,02,1,13,4,5000,0,0,5000,2,390575
507394021,771,50739,77,182,1,1,235,23,2332,32,32,31,2,2310,4,02,1,13,5,5000,0,0,5000,2,390575
502521021,771,50252,77,182,1,1,245,24,2409,09,09,32,1,2413,1,02,1,13,2,3200,0,0,3200,2,535700
502521021,771,50252,77,182,1,1,245,24,2409,09,09,32,1,2413,1,02,1,13,5,3200,0,0,3200,2,535700
502521041,771,50252,77,182,1,1,245,24,2409,09,09,32,1,2413,1,04,1,13,2,10000,0,0,10000,2,535700
502521041,771,50252,77,182,1,1,245,24,2409,09,09,32,1,2413,1,04,1,13,5,10000,0,0,10000,2,535700
502761011,771,50276,77,182,1,1,245,24,2413,13,13,31,1,2411,1,01,1,13,4,14500,,,14500,2,33200
502761011,771,50276,77,182,1,1,245,24,2413,13,13,31,1,2411,1,01,1,13,5,14500,,,14500,2,33200
502761021,771,50276,77,182,1,1,245,24,2413,13,13,31,1,2411,1,02,1,13,4,6700,,,6700,2,33200
502761021,771,50276,77,182,1,1,245,24,2413,13,13,31,1,2411,1,02,1,13,5,6700,,,6700,2,33200
502761031,771,50276,77,182,1,1,245,24,2413,13,13,31,1,2411,1,03,1,13,4,16800,,,16800,2,33200
502761031,771,50276,77,182,1,1,245,24,2413,13,13,31,1,2411,1,03,1,13,5,16800,,,16800,2,33200
502764021,771,50276,77,182,1,1,245,24,2413,13,13,31,1,2411,4,02,1,13,4,4800,,,4800,2,542267
502764021,771,50276,77,182,1,1,245,24,2413,13,13,31,1,2411,4,02,1,13,5,4800,,,4800,2,542267
502741011,771,50274,77,182,1,1,245,24,2414,14,14,31,1,2411,1,01,1,13,4,28900,,,28900,2,274550
502741011,771,50274,77,182,1,1,245,24,2414,14,14,31,1,2411,1,01,1,13,5,28900,,,28900,2,274550
502934071,771,50293,77,182,1,1,245,24,2414,14,14,21,1,2411,4,07,1,13,4,6000,,,6000,2,8667
502934071,771,50293,77,182,1,1,245,24,2414,14,14,21,1,2411,4,07,1,13,5,6000,,,6000,2,8667
502951011,771,50295,77,182,1,1,245,24,2414,14,14,33,1,2411,1,01,1,13,1,15053,8000,0,7053,2,16100
502951011,771,50295,77,182,1,1,245,24,2414,14,14,33,1,2411,1,01,1,13,2,7053,,,7053,2,16100
502951011,771,50295,77,182,1,1,245,24,2414,14,14,33,1,2411,1,01,1,13,5,22106,8000,0,14106,2,16100
502954021,771,50295,77,182,1,1,245,24,2414,14,14,33,1,2411,4,02,1,13,4,2000,0,0,2000,2,48300
502954021,771,50295,77,182,1,1,245,24,2414,14,14,33,1,2411,4,02,1,13,5,2000,0,0,2000,2,48300
502924021,771,50292,77,182,1,1,245,24,2428,28,28,32,1,2411,4,02,1,13,4,5600,0,0,5600,2,201550
502924021,771,50292,77,182,1,1,245,24,2428,28,28,32,1,2411,4,02,1,13,5,5600,0,0,5600,2,201550
502271021,771,50227,77,182,1,1,245,24,2433,33,33,21,1,2413,1,02,1,13,2,10000,0,0,10000,2,16800
502271021,771,50227,77,182,1,1,245,24,2433,33,33,21,1,2413,1,02,1,13,5,10000,0,0,10000,2,16800
502274031,771,50227,77,182,1,1,245,24,2433,33,33,21,1,2413,4,03,1,13,2,5000,0,0,5000,2,6563
502274031,771,50227,77,182,1,1,245,24,2433,33,33,21,1,2413,4,03,1,13,5,5000,0,0,5000,2,6563
502001011,771,50200,77,182,1,1,242,24,2416,16,16,33,1,2422,1,01,1,13,4,800,,,800,2,20600
502001011,771,50200,77,182,1,1,242,24,2416,16,16,33,1,2422,1,01,1,13,5,800,,,800,2,20600
502491011,771,50249,77,182,1,1,241,24,2421,21,21,21,1,2420,1,01,1,13,4,3750,,,3750,2,3500
502491011,771,50249,77,182,1,1,241,24,2421,21,21,21,1,2420,1,01,1,13,5,3750,,,3750,2,3500
502491021,771,50249,77,182,1,1,241,24,2421,21,21,21,1,2420,1,02,1,13,4,4800,,,4800,2,3500
502491021,771,50249,77,182,1,1,241,24,2421,21,21,21,1,2420,1,02,1,13,5,4800,,,4800,2,3500
502493031,771,50249,77,182,1,1,241,24,2421,21,21,21,1,2420,3,03,1,13,4,3000,,,3000,2,39667
502493031,771,50249,77,182,1,1,241,24,2421,21,21,21,1,2420,3,03,1,13,5,3000,,,3000,2,39667
502494041,771,50249,77,182,1,1,241,24,2421,21,21,21,1,2420,4,04,1,13,4,4000,,,4000,2,6125
502494041,771,50249,77,182,1,1,241,24,2421,21,21,21,1,2420,4,04,1,13,5,4000,,,4000,2,6125
501354031,771,50135,77,182,1,1,242,24,2427,27,27,21,1,2422,4,03,1,13,4,10000,,,10000,2,20000
501354031,771,50135,77,182,1,1,242,24,2427,27,27,21,1,2422,4,03,1,13,5,10000,,,10000,2,20000
501381011,771,50138,77,182,1,1,241,24,2432,32,32,11,1,2420,1,01,1,13,2,25000,,,25000,2,4400
501381011,771,50138,77,182,1,1,241,24,2432,32,32,11,1,2420,1,01,1,13,5,25000,,,25000,2,4400
501791011,771,50179,77,182,1,1,245,24,2409,09,09,31,2,2413,1,01,1,13,2,50000,0,0,50000,2,175450
501791011,771,50179,77,182,1,1,245,24,2409,09,09,31,2,2413,1,01,1,13,5,50000,0,0,50000,2,175450
501794011,771,50179,77,182,1,1,245,24,2409,09,09,31,2,2413,4,01,1,13,2,4500,0,0,4500,2,271150
501794011,771,50179,77,182,1,1,245,24,2409,09,09,31,2,2413,4,01,1,13,5,4500,0,0,4500,2,271150
501271011,771,50127,77,182,1,1,245,24,2428,28,28,33,2,2411,1,01,1,13,4,10000,,,10000,2,83700
501271011,771,50127,77,182,1,1,245,24,2428,28,28,33,2,2411,1,01,1,13,5,10000,,,10000,2,83700
501271021,771,50127,77,182,1,1,245,24,2428,28,28,33,2,2411,1,02,1,13,4,10000,10000,,,2,83700
501271021,771,50127,77,182,1,1,245,24,2428,28,28,33,2,2411,1,02,1,13,5,10000,10000,,,2,83700
501274011,771,50127,77,182,1,1,245,24,2428,28,28,33,2,2411,4,01,1,13,4,10000,,,10000,2,245700
501274011,771,50127,77,182,1,1,245,24,2428,28,28,33,2,2411,4,01,1,13,5,10000,,,10000,2,245700
501274021,771,50127,77,182,1,1,245,24,2428,28,28,33,2,2411,4,02,1,13,4,9500,,,9500,2,245700
501274021,771,50127,77,182,1,1,245,24,2428,28,28,33,2,2411,4,02,1,13,5,9500,,,9500,2,245700
501291011,771,50129,77,182,1,1,245,24,2428,28,28,32,2,2411,1,01,1,13,4,1200,1200,,,2,11583
501291011,771,50129,77,182,1,1,245,24,2428,28,28,32,2,2411,1,01,1,13,5,1200,1200,,,2,11583
501294011,771,50129,77,182,1,1,245,24,2428,28,28,32,2,2411,4,01,1,13,4,5000,,,5000,2,55600
501294011,771,50129,77,182,1,1,245,24,2428,28,28,32,2,2411,4,01,1,13,5,5000,,,5000,2,55600
501211021,771,50121,77,182,1,1,245,24,2430,30,30,32,2,2412,1,02,1,13,1,18000,5500,,12500,2,21938
501211021,771,50121,77,182,1,1,245,24,2430,30,30,32,2,2412,1,02,1,13,5,18000,5500,,12500,2,21938
501171011,771,50117,77,182,1,1,245,24,2433,33,33,21,2,2413,1,01,1,13,2,500,0,0,500,2,19163
501171011,771,50117,77,182,1,1,245,24,2433,33,33,21,2,2413,1,01,1,13,5,500,0,0,500,2,19163
501171031,771,50117,77,182,1,1,245,24,2433,33,33,21,2,2413,1,03,1,13,2,5000,0,0,5000,2,19163
501171031,771,50117,77,182,1,1,245,24,2433,33,33,21,2,2413,1,03,1,13,5,5000,0,0,5000,2,19163
501171041,771,50117,77,182,1,1,245,24,2433,33,33,21,2,2413,1,04,1,13,2,5000,0,0,5000,2,19163
501171041,771,50117,77,182,1,1,245,24,2433,33,33,21,2,2413,1,04,1,13,5,5000,0,0,5000,2,19163
501174041,771,50117,77,182,1,1,245,24,2433,33,33,21,2,2413,4,04,1,13,2,3000,0,0,3000,2,1750
501174041,771,50117,77,182,1,1,245,24,2433,33,33,21,2,2413,4,04,1,13,5,3000,0,0,3000,2,1750
508591021,771,50859,77,182,1,1,273,27,2703,03,03,35,1,2711,1,02,1,13,2,14060,,,14060,2,44688
508591021,771,50859,77,182,1,1,273,27,2703,03,03,35,1,2711,1,02,1,13,5,14060,,,14060,2,44688
508984041,771,50898,77,182,1,1,274,27,2718,18,18,34,1,2710,4,04,1,13,4,300,,,300,2,374400
508984041,771,50898,77,182,1,1,274,27,2718,18,18,34,1,2710,4,04,1,13,5,300,,,300,2,374400
508153011,771,50815,77,182,1,1,274,27,2719,19,19,34,1,2710,3,01,1,13,2,2720,0,0,2720,2,17050
508153011,771,50815,77,182,1,1,274,27,2719,19,19,34,1,2710,3,01,1,13,5,2720,0,0,2720,2,17050
508111021,771,50811,77,182,1,1,273,27,2720,20,20,40,1,2713,1,02,1,13,1,170000,,,170000,2,19200
508111021,771,50811,77,182,1,1,273,27,2720,20,20,40,1,2713,1,02,1,13,5,170000,,,170000,2,19200
508111031,771,50811,77,182,1,1,273,27,2720,20,20,40,1,2713,1,03,1,13,1,12000,12000,0,0,2,19200
508111031,771,50811,77,182,1,1,273,27,2720,20,20,40,1,2713,1,03,1,13,5,12000,12000,0,0,2,19200
508111051,771,50811,77,182,1,1,273,27,2720,20,20,40,1,2713,1,05,1,13,4,20000,,,20000,2,19200
508111051,771,50811,77,182,1,1,273,27,2720,20,20,40,1,2713,1,05,1,13,5,20000,,,20000,2,19200
508164021,771,50816,77,182,1,1,273,27,2720,20,20,38,1,2713,4,02,1,13,4,12000,,,12000,2,496650
508164021,771,50816,77,182,1,1,273,27,2720,20,20,38,1,2713,4,02,1,13,5,12000,,,12000,2,496650
508141041,771,50814,77,182,1,1,273,27,2720,20,20,33,1,2713,1,04,1,13,4,1500,0,0,1500,2,18000
508141041,771,50814,77,182,1,1,273,27,2720,20,20,33,1,2713,1,04,1,13,5,1500,0,0,1500,2,18000
508051011,771,50805,77,182,1,1,273,27,2720,20,20,34,1,2713,1,01,1,13,4,15000,,,15000,2,26025
508051011,771,50805,77,182,1,1,273,27,2720,20,20,34,1,2713,1,01,1,13,5,15000,,,15000,2,26025
508051031,771,50805,77,182,1,1,273,27,2720,20,20,34,1,2713,1,03,1,13,4,15000,,,15000,2,26025
508051031,771,50805,77,182,1,1,273,27,2720,20,20,34,1,2713,1,03,1,13,5,15000,,,15000,2,26025
508051041,771,50805,77,182,1,1,273,27,2720,20,20,34,1,2713,1,04,1,13,4,21000,15000,0,6000,2,26025
508051041,771,50805,77,182,1,1,273,27,2720,20,20,34,1,2713,1,04,1,13,5,21000,15000,0,6000,2,26025
508053011,771,50805,77,182,1,1,273,27,2720,20,20,34,1,2713,3,01,1,13,4,15000,,,15000,2,69400
508053011,771,50805,77,182,1,1,273,27,2720,20,20,34,1,2713,3,01,1,13,5,15000,,,15000,2,69400
508054021,771,50805,77,182,1,1,273,27,2720,20,20,34,1,2713,4,02,1,13,4,6000,,,6000,2,277600
508054021,771,50805,77,182,1,1,273,27,2720,20,20,34,1,2713,4,02,1,13,5,6000,,,6000,2,277600
508634041,771,50863,77,182,1,1,274,27,2727,27,27,11,1,2710,4,04,1,13,4,7200,2000,0,5200,2,4225
508634041,771,50863,77,182,1,1,274,27,2727,27,27,11,1,2710,4,04,1,13,5,7200,2000,0,5200,2,4225
508634051,771,50863,77,182,1,1,274,27,2727,27,27,11,1,2710,4,05,1,13,4,19200,2000,,17200,2,4225
508634051,771,50863,77,182,1,1,274,27,2727,27,27,11,1,2710,4,05,1,13,5,19200,2000,,17200,2,4225
508634061,771,50863,77,182,1,1,274,27,2727,27,27,11,1,2710,4,06,1,13,4,800,800,,0,2,4225
508634061,771,50863,77,182,1,1,274,27,2727,27,27,11,1,2710,4,06,1,13,5,800,800,,0,2,4225
508636011,771,50863,77,182,1,1,274,27,2727,27,27,11,1,2710,6,01,1,13,4,13200,5000,,8200,2,5850
508636011,771,50863,77,182,1,1,274,27,2727,27,27,11,1,2710,6,01,1,13,5,13200,5000,,8200,2,5850
508671011,771,50867,77,182,1,1,274,27,2728,28,28,32,1,2712,1,01,1,13,4,5000,0,0,5000,2,189317
508671011,771,50867,77,182,1,1,274,27,2728,28,28,32,1,2712,1,01,1,13,5,5000,0,0,5000,2,189317
508671021,771,50867,77,182,1,1,274,27,2728,28,28,32,1,2712,1,02,1,13,4,45000,0,0,45000,2,189317
508671021,771,50867,77,182,1,1,274,27,2728,28,28,32,1,2712,1,02,1,13,5,45000,0,0,45000,2,189317
508671031,771,50867,77,182,1,1,274,27,2728,28,28,32,1,2712,1,03,1,13,4,20000,0,0,20000,2,189317
508671031,771,50867,77,182,1,1,274,27,2728,28,28,32,1,2712,1,03,1,13,5,20000,0,0,20000,2,189317
508674021,771,50867,77,182,1,1,274,27,2728,28,28,32,1,2712,4,02,1,13,4,20000,0,0,20000,2,644700
508674021,771,50867,77,182,1,1,274,27,2728,28,28,32,1,2712,4,02,1,13,5,20000,0,0,20000,2,644700
508621031,771,50862,77,182,1,1,274,27,2728,28,28,33,1,2712,1,03,1,13,2,10000,0,0,10000,2,26338
508621031,771,50862,77,182,1,1,274,27,2728,28,28,33,1,2712,1,03,1,13,5,10000,0,0,10000,2,26338
508611011,771,50861,77,182,1,1,274,27,2728,28,28,35,1,2712,1,01,1,13,4,10000,0,0,10000,2,94500
508611011,771,50861,77,182,1,1,274,27,2728,28,28,35,1,2712,1,01,1,13,5,10000,0,0,10000,2,94500
508611021,771,50861,77,182,1,1,274,27,2728,28,28,35,1,2712,1,02,1,13,4,40000,0,0,40000,2,94500
508611021,771,50861,77,182,1,1,274,27,2728,28,28,35,1,2712,1,02,1,13,5,40000,0,0,40000,2,94500
508611031,771,50861,77,182,1,1,274,27,2728,28,28,35,1,2712,1,03,1,13,4,10000,0,0,10000,2,94500
508611031,771,50861,77,182,1,1,274,27,2728,28,28,35,1,2712,1,03,1,13,5,10000,0,0,10000,2,94500
508471021,771,50847,77,182,1,1,271,27,2721,21,21,31,1,2721,1,02,1,13,4,1000,,,1000,2,854825
508471021,771,50847,77,182,1,1,271,27,2721,21,21,31,1,2721,1,02,1,13,5,1000,,,1000,2,854825
508472021,771,50847,77,182,1,1,271,27,2721,21,21,31,1,2721,2,02,1,13,4,1000,0,0,1000,2,110300
508472021,771,50847,77,182,1,1,271,27,2721,21,21,31,1,2721,2,02,1,13,5,1000,0,0,1000,2,110300
508473011,771,50847,77,182,1,1,271,27,2721,21,21,31,1,2721,3,01,1,13,4,1000,,,1000,2,2095700
508473011,771,50847,77,182,1,1,271,27,2721,21,21,31,1,2721,3,01,1,13,5,1000,,,1000,2,2095700
563301021,771,56330,77,182,1,1,275,27,2706,06,06,11,1,2731,1,02,1,13,4,20000,,,20000,2,4875
563301021,771,56330,77,182,1,1,275,27,2706,06,06,11,1,2731,1,02,1,13,5,20000,,,20000,2,4875
563301031,771,56330,77,182,1,1,275,27,2706,06,06,11,1,2731,1,03,1,13,4,1000,,,1000,2,4875
563301031,771,56330,77,182,1,1,275,27,2706,06,06,11,1,2731,1,03,1,13,5,1000,,,1000,2,4875
563301051,771,56330,77,182,1,1,275,27,2706,06,06,11,1,2731,1,05,1,13,4,30000,,,30000,2,4875
563301051,771,56330,77,182,1,1,275,27,2706,06,06,11,1,2731,1,05,1,13,5,30000,,,30000,2,4875
563301061,771,56330,77,182,1,1,275,27,2706,06,06,11,1,2731,1,06,1,13,4,30000,,,30000,2,4875
563301061,771,56330,77,182,1,1,275,27,2706,06,06,11,1,2731,1,06,1,13,5,30000,,,30000,2,4875
563361011,771,56336,77,182,1,1,275,27,2706,06,06,21,1,2731,1,01,1,13,4,40000,,,40000,2,30600
563361011,771,56336,77,182,1,1,275,27,2706,06,06,21,1,2731,1,01,1,13,5,40000,,,40000,2,30600
563364021,771,56336,77,182,1,1,275,27,2706,06,06,21,1,2731,4,02,1,13,4,25000,0,4000,29000,2,59500
563364021,771,56336,77,182,1,1,275,27,2706,06,06,21,1,2731,4,02,1,13,5,25000,0,4000,29000,2,59500
563341041,771,56334,77,182,1,1,275,27,2706,06,06,31,1,2731,1,04,1,13,4,4000,,,4000,2,53270
563341041,771,56334,77,182,1,1,275,27,2706,06,06,31,1,2731,1,04,1,13,5,4000,,,4000,2,53270
563771011,771,56377,77,182,1,1,275,27,2709,09,09,31,1,2730,1,01,1,13,1,95000,0,0,95000,2,4687550
563771011,771,56377,77,182,1,1,275,27,2709,09,09,31,1,2730,1,01,1,13,5,95000,0,0,95000,2,4687550
563901041,771,56390,77,182,1,1,276,27,2713,13,13,32,1,2730,1,04,1,13,2,40000,,,40000,2,54175
563901041,771,56390,77,182,1,1,276,27,2713,13,13,32,1,2730,1,04,1,13,5,40000,,,40000,2,54175
563172021,771,56317,77,182,1,1,272,27,2725,25,25,34,1,2740,2,02,1,13,4,100,2500,10000,7600,2,17400
563172021,771,56317,77,182,1,1,272,27,2725,25,25,34,1,2740,2,02,1,13,5,100,2500,10000,7600,2,17400
563174021,771,56317,77,182,1,1,272,27,2725,25,25,34,1,2740,4,02,1,13,4,100,,,100,2,121800
563174021,771,56317,77,182,1,1,272,27,2725,25,25,34,1,2740,4,02,1,13,5,100,,,100,2,121800
