HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b10q2,b10q3,NSC,MLT
533144011,771,53314,77,182,1,1,012,01,0119,19,19,31,2,0111,4,01,1,11,20,315000,2,154700
533181011,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,01,1,11,18,45000,1,12950
533181011,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,01,1,11,19,90000,1,12950
533181011,771,53318,77,182,1,1,012,01,0120,20,20,11,2,0111,1,01,1,11,20,135000,1,12950
533035011,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,5,01,1,11,18,70000,2,171600
533035011,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,5,01,1,11,19,10000,2,171600
533035011,771,53303,77,182,1,1,012,01,0120,20,20,31,2,0111,5,01,1,11,20,80000,2,171600
533071031,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,03,1,11,07,10000,1,30600
533071031,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,03,1,11,09,5000,1,30600
533071031,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,03,1,11,15,15000,1,30600
533071031,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,03,1,11,18,50000,1,30600
533071031,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,03,1,11,19,10000,1,30600
533071031,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,1,03,1,11,20,75000,1,30600
533072011,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,2,01,1,11,18,100000,1,15300
533072011,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,2,01,1,11,20,100000,1,15300
533075011,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,01,1,11,09,100,1,22950
533075011,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,01,1,11,14,2000,1,22950
533075011,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,01,1,11,15,2100,1,22950
533075011,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,01,1,11,20,2100,1,22950
533075041,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,04,1,11,02,10000,1,22950
533075041,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,04,1,11,09,100,1,22950
533075041,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,04,1,11,14,800,1,22950
533075041,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,04,1,11,15,10900,1,22950
533075041,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,5,04,1,11,20,10900,1,22950
533076021,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,6,02,1,11,09,150,1,374850
533076021,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,6,02,1,11,15,150,1,374850
533076021,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,6,02,1,11,18,3000,1,374850
533076021,771,53307,77,182,1,1,011,01,0121,21,21,21,2,0110,6,02,1,11,20,3150,1,374850
533091011,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,1,01,1,11,07,1450,1,8500
533091011,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,1,01,1,11,09,950,1,8500
533091011,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,1,01,1,11,15,2400,1,8500
533091011,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,1,01,1,11,19,15450,1,8500
533091011,771,53309,77,182,1,1,011,01,0122,22,22,11,2,0110,1,01,1,11,20,17850,1,8500
533021011,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,1,01,1,11,05,2000,2,13900
533021011,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,1,01,1,11,15,2000,2,13900
533021011,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,1,01,1,11,20,2000,2,13900
533024011,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,4,01,1,11,09,800,2,139000
533024011,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,4,01,1,11,15,800,2,139000
533024011,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,4,01,1,11,19,18000,2,139000
533024011,771,53302,77,182,1,1,011,01,0122,22,22,31,2,0110,4,01,1,11,20,18800,2,139000
533012011,771,53301,77,182,1,1,013,01,0101,01,01,21,2,0122,2,01,1,11,18,7000,1,4400
533012011,771,53301,77,182,1,1,013,01,0101,01,01,21,2,0122,2,01,1,11,19,2000,1,4400
533012011,771,53301,77,182,1,1,013,01,0101,01,01,21,2,0122,2,01,1,11,20,9000,1,4400
533014011,771,53301,77,182,1,1,013,01,0101,01,01,21,2,0122,4,01,1,11,02,800,1,28600
533014011,771,53301,77,182,1,1,013,01,0101,01,01,21,2,0122,4,01,1,11,10,200,1,28600
533014011,771,53301,77,182,1,1,013,01,0101,01,01,21,2,0122,4,01,1,11,15,1000,1,28600
533014011,771,53301,77,182,1,1,013,01,0101,01,01,21,2,0122,4,01,1,11,20,1000,1,28600
533003011,771,53300,77,182,1,1,013,01,0101,01,01,31,2,0122,3,01,1,11,11,80000,2,699550
533003011,771,53300,77,182,1,1,013,01,0101,01,01,31,2,0122,3,01,1,11,15,80000,2,699550
533003011,771,53300,77,182,1,1,013,01,0101,01,01,31,2,0122,3,01,1,11,20,80000,2,699550
533061011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,1,01,1,11,05,3500,2,36250
533061011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,1,01,1,11,09,200,2,36250
533061011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,1,01,1,11,14,3000,2,36250
533061011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,1,01,1,11,15,6700,2,36250
533061011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,1,01,1,11,20,6700,2,36250
533061021,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,1,02,1,11,02,100,2,36250
533061021,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,1,02,1,11,15,100,2,36250
533061021,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,1,02,1,11,20,100,2,36250
533063011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,3,01,1,11,09,3000,2,253750
533063011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,3,01,1,11,15,3000,2,253750
533063011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,3,01,1,11,20,3000,2,253750
533064011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,4,01,1,11,02,50,2,90625
533064011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,4,01,1,11,15,50,2,90625
533064011,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,4,01,1,11,20,50,2,90625
533064021,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,4,02,1,11,02,400,2,90625
533064021,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,4,02,1,11,15,400,2,90625
533064021,771,53306,77,182,1,1,013,01,0102,02,02,31,2,0120,4,02,1,11,20,400,2,90625
533084061,771,53308,77,182,1,1,014,01,0103,03,03,31,2,0120,4,06,1,11,09,3500,2,13313
533084061,771,53308,77,182,1,1,014,01,0103,03,03,31,2,0120,4,06,1,11,15,3500,2,13313
533084061,771,53308,77,182,1,1,014,01,0103,03,03,31,2,0120,4,06,1,11,19,2000,2,13313
533084061,771,53308,77,182,1,1,014,01,0103,03,03,31,2,0120,4,06,1,11,20,5500,2,13313
533084081,771,53308,77,182,1,1,014,01,0103,03,03,31,2,0120,4,08,1,11,09,3800,2,13313
533084081,771,53308,77,182,1,1,014,01,0103,03,03,31,2,0120,4,08,1,11,15,3800,2,13313
533084081,771,53308,77,182,1,1,014,01,0103,03,03,31,2,0120,4,08,1,11,19,1600,2,13313
533084081,771,53308,77,182,1,1,014,01,0103,03,03,31,2,0120,4,08,1,11,20,5400,2,13313
533656031,771,53365,77,182,1,1,014,01,0104,04,04,21,2,0120,6,03,1,11,09,1500,2,5200
533656031,771,53365,77,182,1,1,014,01,0104,04,04,21,2,0120,6,03,1,11,15,1500,2,5200
533656031,771,53365,77,182,1,1,014,01,0104,04,04,21,2,0120,6,03,1,11,20,1500,2,5200
533603011,771,53360,77,182,1,1,013,01,0109,09,09,31,2,0122,3,01,1,11,14,25000,2,251550
533603011,771,53360,77,182,1,1,013,01,0109,09,09,31,2,0122,3,01,1,11,15,25000,2,251550
533603011,771,53360,77,182,1,1,013,01,0109,09,09,31,2,0122,3,01,1,11,20,25000,2,251550
533663021,771,53366,77,182,1,1,013,01,0109,09,09,32,2,0122,3,02,1,11,09,2000,2,23175
533663021,771,53366,77,182,1,1,013,01,0109,09,09,32,2,0122,3,02,1,11,15,2000,2,23175
533663021,771,53366,77,182,1,1,013,01,0109,09,09,32,2,0122,3,02,1,11,18,200000,2,23175
533663021,771,53366,77,182,1,1,013,01,0109,09,09,32,2,0122,3,02,1,11,19,3000,2,23175
533663021,771,53366,77,182,1,1,013,01,0109,09,09,32,2,0122,3,02,1,11,20,205000,2,23175
533681021,771,53368,77,182,1,1,013,01,0111,11,11,31,2,0120,1,02,1,11,18,50000,2,14400
533681021,771,53368,77,182,1,1,013,01,0111,11,11,31,2,0120,1,02,1,11,20,50000,2,14400
533681031,771,53368,77,182,1,1,013,01,0111,11,11,31,2,0120,1,03,1,11,09,2300,2,14400
533681031,771,53368,77,182,1,1,013,01,0111,11,11,31,2,0120,1,03,1,11,15,2300,2,14400
533681031,771,53368,77,182,1,1,013,01,0111,11,11,31,2,0120,1,03,1,11,19,3000,2,14400
533681031,771,53368,77,182,1,1,013,01,0111,11,11,31,2,0120,1,03,1,11,20,5300,2,14400
533684021,771,53368,77,182,1,1,013,01,0111,11,11,31,2,0120,4,02,1,11,18,10000,2,57600
533684021,771,53368,77,182,1,1,013,01,0111,11,11,31,2,0120,4,02,1,11,19,10000,2,57600
533684021,771,53368,77,182,1,1,013,01,0111,11,11,31,2,0120,4,02,1,11,20,20000,2,57600
533433021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,3,02,1,11,08,250000,2,47000
533433021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,3,02,1,11,15,250000,2,47000
533433021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,3,02,1,11,19,5000,2,47000
533433021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,3,02,1,11,20,255000,2,47000
533434021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,4,02,1,11,09,1200,2,9400
533434021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,4,02,1,11,15,1200,2,9400
533434021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,4,02,1,11,19,2500,2,9400
533434021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,4,02,1,11,20,3700,2,9400
533435021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,5,02,1,11,03,3000,2,9400
533435021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,5,02,1,11,15,3000,2,9400
533435021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,5,02,1,11,19,5000,2,9400
533435021,771,53343,77,182,1,1,013,01,0111,11,11,32,2,0120,5,02,1,11,20,8000,2,9400
533491011,771,53349,77,182,1,1,013,01,0113,13,13,21,2,0121,1,01,1,11,10,15500,2,4725
533491011,771,53349,77,182,1,1,013,01,0113,13,13,21,2,0121,1,01,1,11,15,15500,2,4725
533491011,771,53349,77,182,1,1,013,01,0113,13,13,21,2,0121,1,01,1,11,20,15500,2,4725
533414011,771,53341,77,182,1,1,013,01,0114,14,14,31,2,0121,4,01,1,11,09,1200,2,151725
533414011,771,53341,77,182,1,1,013,01,0114,14,14,31,2,0121,4,01,1,11,15,1200,2,151725
533414011,771,53341,77,182,1,1,013,01,0114,14,14,31,2,0121,4,01,1,11,19,1000,2,151725
533414011,771,53341,77,182,1,1,013,01,0114,14,14,31,2,0121,4,01,1,11,20,2200,2,151725
533401021,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,1,02,1,11,19,5500,2,2000
533401021,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,1,02,1,11,20,5500,2,2000
533403031,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,3,03,1,11,09,5800,2,2000
533403031,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,3,03,1,11,15,5800,2,2000
533403031,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,3,03,1,11,19,6300,2,2000
533403031,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,3,03,1,11,20,12100,2,2000
533404011,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,4,01,1,11,09,2500,2,4667
533404011,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,4,01,1,11,15,2500,2,4667
533404011,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,4,01,1,11,19,4000,2,4667
533404011,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,4,01,1,11,20,6500,2,4667
533404031,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,4,03,1,11,09,2800,2,4667
533404031,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,4,03,1,11,15,2800,2,4667
533404031,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,4,03,1,11,19,2500,2,4667
533404031,771,53340,77,182,1,1,013,01,0114,14,14,21,2,0121,4,03,1,11,20,5300,2,4667
533461021,771,53346,77,182,1,1,013,01,0115,15,15,21,2,0121,1,02,1,11,18,550000,2,5600
533461021,771,53346,77,182,1,1,013,01,0115,15,15,21,2,0121,1,02,1,11,19,90000,2,5600
533461021,771,53346,77,182,1,1,013,01,0115,15,15,21,2,0121,1,02,1,11,20,640000,2,5600
533441041,771,53344,77,182,1,1,013,01,0115,15,15,31,2,0121,1,04,1,11,19,5000,2,219375
533441041,771,53344,77,182,1,1,013,01,0115,15,15,31,2,0121,1,04,1,11,20,5000,2,219375
537371031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,1,11,05,1450,2,18500
537371031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,1,11,07,42600,2,18500
537371031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,1,11,09,15670,2,18500
537371031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,1,11,11,62470,2,18500
537371031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,1,11,15,122190,2,18500
537371031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,1,11,18,25460,2,18500
537371031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,1,11,19,140540,2,18500
537371031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,03,1,11,20,288190,2,18500
537371041,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,04,1,11,09,1800,2,18500
537371041,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,04,1,11,15,1800,2,18500
537371041,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,04,1,11,18,15600,2,18500
537371041,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,04,1,11,19,10400,2,18500
537371041,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,1,04,1,11,20,27800,2,18500
537374011,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,01,1,11,09,1840,2,30833
537374011,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,01,1,11,15,1840,2,30833
537374011,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,01,1,11,18,21400,2,30833
537374011,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,01,1,11,19,15400,2,30833
537374011,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,01,1,11,20,38640,2,30833
537374031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,03,1,11,09,970,2,30833
537374031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,03,1,11,15,970,2,30833
537374031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,03,1,11,18,11500,2,30833
537374031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,03,1,11,19,6500,2,30833
537374031,771,53737,77,182,1,1,022,02,0201,01,01,11,1,0212,4,03,1,11,20,18970,2,30833
537391021,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,1,02,1,11,19,10000,2,75600
537391021,771,53739,77,182,1,1,022,02,0201,01,01,21,1,0212,1,02,1,11,20,10000,2,75600
537323011,771,53732,77,182,1,1,021,02,0202,02,02,21,1,0212,3,01,1,11,19,5000,2,125125
537323011,771,53732,77,182,1,1,021,02,0202,02,02,21,1,0212,3,01,1,11,20,5000,2,125125
537304021,771,53730,77,182,1,1,021,02,0202,02,02,11,1,0212,4,02,1,11,02,15000,2,372017
537304021,771,53730,77,182,1,1,021,02,0202,02,02,11,1,0212,4,02,1,11,15,15000,2,372017
537304021,771,53730,77,182,1,1,021,02,0202,02,02,11,1,0212,4,02,1,11,19,5000,2,372017
537304021,771,53730,77,182,1,1,021,02,0202,02,02,11,1,0212,4,02,1,11,20,20000,2,372017
537361021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,1,02,1,11,02,2500,2,243750
537361021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,1,02,1,11,15,2500,2,243750
537361021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,1,02,1,11,20,2500,2,243750
537361031,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,1,03,1,11,02,2000,2,243750
537361031,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,1,03,1,11,15,2000,2,243750
537361031,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,1,03,1,11,20,2000,2,243750
537363021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,3,02,1,11,02,2000,2,2925000
537363021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,3,02,1,11,15,2000,2,2925000
537363021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,3,02,1,11,20,2000,2,2925000
537364021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,4,02,1,11,02,1500,2,146250
537364021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,4,02,1,11,15,1500,2,146250
537364021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,4,02,1,11,20,1500,2,146250
537364041,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,4,04,1,11,02,2000,2,146250
537364041,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,4,04,1,11,15,2000,2,146250
537364041,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,4,04,1,11,19,8000,2,146250
537364041,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,4,04,1,11,20,10000,2,146250
537366011,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,6,01,1,11,02,1500,2,2876250
537366011,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,6,01,1,11,15,1500,2,2876250
537366011,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,6,01,1,11,20,1500,2,2876250
537366021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,6,02,1,11,02,2000,2,2876250
537366021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,6,02,1,11,15,2000,2,2876250
537366021,771,53736,77,182,1,1,021,02,0202,02,02,31,1,0212,6,02,1,11,20,2000,2,2876250
537341031,771,53734,77,182,1,1,022,02,0203,03,03,31,1,0213,1,03,1,11,09,500,2,5913
537341031,771,53734,77,182,1,1,022,02,0203,03,03,31,1,0213,1,03,1,11,15,500,2,5913
537341031,771,53734,77,182,1,1,022,02,0203,03,03,31,1,0213,1,03,1,11,19,250000,2,5913
537341031,771,53734,77,182,1,1,022,02,0203,03,03,31,1,0213,1,03,1,11,20,250500,2,5913
537344011,771,53734,77,182,1,1,022,02,0203,03,03,31,1,0213,4,01,1,11,19,6000,2,7167
537344011,771,53734,77,182,1,1,022,02,0203,03,03,31,1,0213,4,01,1,11,20,6000,2,7167
537344021,771,53734,77,182,1,1,022,02,0203,03,03,31,1,0213,4,02,1,11,19,6000,2,7167
537344021,771,53734,77,182,1,1,022,02,0203,03,03,31,1,0213,4,02,1,11,20,6000,2,7167
537344031,771,53734,77,182,1,1,022,02,0203,03,03,31,1,0213,4,03,1,11,19,12000,2,7167
537344031,771,53734,77,182,1,1,022,02,0203,03,03,31,1,0213,4,03,1,11,20,12000,2,7167
537551021,771,53755,77,182,1,1,021,02,0204,04,04,21,1,0213,1,02,1,11,06,60000,2,2550
537551021,771,53755,77,182,1,1,021,02,0204,04,04,21,1,0213,1,02,1,11,15,60000,2,2550
537551021,771,53755,77,182,1,1,021,02,0204,04,04,21,1,0213,1,02,1,11,20,60000,2,2550
537553021,771,53755,77,182,1,1,021,02,0204,04,04,21,1,0213,3,02,1,11,08,12000,2,20400
537553021,771,53755,77,182,1,1,021,02,0204,04,04,21,1,0213,3,02,1,11,15,12000,2,20400
537553021,771,53755,77,182,1,1,021,02,0204,04,04,21,1,0213,3,02,1,11,19,1000,2,20400
537553021,771,53755,77,182,1,1,021,02,0204,04,04,21,1,0213,3,02,1,11,20,13000,2,20400
537555021,771,53755,77,182,1,1,021,02,0204,04,04,21,1,0213,5,02,1,11,09,800,2,2550
537555021,771,53755,77,182,1,1,021,02,0204,04,04,21,1,0213,5,02,1,11,15,800,2,2550
537555021,771,53755,77,182,1,1,021,02,0204,04,04,21,1,0213,5,02,1,11,20,800,2,2550
537571031,771,53757,77,182,1,1,021,02,0204,04,04,31,1,0213,1,03,1,11,19,30000,2,138375
537571031,771,53757,77,182,1,1,021,02,0204,04,04,31,1,0213,1,03,1,11,20,30000,2,138375
537571041,771,53757,77,182,1,1,021,02,0204,04,04,31,1,0213,1,04,1,11,19,10000,2,138375
537571041,771,53757,77,182,1,1,021,02,0204,04,04,31,1,0213,1,04,1,11,20,10000,2,138375
537594041,771,53759,77,182,1,1,021,02,0205,05,05,31,1,0213,4,04,1,11,10,900000,2,164100
537594041,771,53759,77,182,1,1,021,02,0205,05,05,31,1,0213,4,04,1,11,15,900000,2,164100
537594041,771,53759,77,182,1,1,021,02,0205,05,05,31,1,0213,4,04,1,11,20,900000,2,164100
537596021,771,53759,77,182,1,1,021,02,0205,05,05,31,1,0213,6,02,1,11,03,15000,2,929900
537596021,771,53759,77,182,1,1,021,02,0205,05,05,31,1,0213,6,02,1,11,15,15000,2,929900
537596021,771,53759,77,182,1,1,021,02,0205,05,05,31,1,0213,6,02,1,11,19,25000,2,929900
537596021,771,53759,77,182,1,1,021,02,0205,05,05,31,1,0213,6,02,1,11,20,40000,2,929900
537521011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,1,01,1,11,09,2500,2,44300
537521011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,1,01,1,11,15,2500,2,44300
537521011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,1,01,1,11,19,15000,2,44300
537521011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,1,01,1,11,20,17500,2,44300
537522011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,2,01,1,11,02,2200,2,44300
537522011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,2,01,1,11,09,2000,2,44300
537522011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,2,01,1,11,15,4200,2,44300
537522011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,2,01,1,11,19,4300,2,44300
537522011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,2,01,1,11,20,8500,2,44300
537524011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,4,01,1,11,05,3500,2,44300
537524011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,4,01,1,11,15,3500,2,44300
537524011,771,53752,77,182,1,1,021,02,0205,05,05,21,1,0213,4,01,1,11,20,3500,2,44300
537581011,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,1,01,1,11,09,2500,2,16800
537581011,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,1,01,1,11,14,26000,2,16800
537581011,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,1,01,1,11,15,28500,2,16800
537581011,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,1,01,1,11,19,25000,2,16800
537581011,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,1,01,1,11,20,53500,2,16800
537581031,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,1,03,1,11,11,25000,2,16800
537581031,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,1,03,1,11,15,25000,2,16800
537581031,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,1,03,1,11,18,200000,2,16800
537581031,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,1,03,1,11,19,150000,2,16800
537581031,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,1,03,1,11,20,375000,2,16800
537586011,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,6,01,1,11,10,12600,2,100800
537586011,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,6,01,1,11,15,12600,2,100800
537586011,771,53758,77,182,1,1,021,02,0207,07,07,21,1,0211,6,01,1,11,20,12600,2,100800
537753021,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,3,02,1,11,13,14000,2,76908
537753021,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,3,02,1,11,15,14000,2,76908
537753021,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,3,02,1,11,19,20000,2,76908
537753021,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,3,02,1,11,20,34000,2,76908
537754031,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,4,03,1,11,09,1200,2,241213
537754031,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,4,03,1,11,15,1200,2,241213
537754031,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,4,03,1,11,19,8000,2,241213
537754031,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,4,03,1,11,20,9200,2,241213
537754041,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,4,04,1,11,10,13600,2,241213
537754041,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,4,04,1,11,15,13600,2,241213
537754041,771,53775,77,182,1,1,021,02,0207,07,07,31,1,0211,4,04,1,11,20,13600,2,241213
537776011,771,53777,77,182,1,1,022,02,0208,08,08,11,1,0211,6,01,1,11,10,5000,1,96000
537776011,771,53777,77,182,1,1,022,02,0208,08,08,11,1,0211,6,01,1,11,15,5000,1,96000
537776011,771,53777,77,182,1,1,022,02,0208,08,08,11,1,0211,6,01,1,11,20,5000,1,96000
537713031,771,53771,77,182,1,1,022,02,0209,09,09,31,1,0210,3,03,1,11,05,150000,2,32900
537713031,771,53771,77,182,1,1,022,02,0209,09,09,31,1,0210,3,03,1,11,15,150000,2,32900
537713031,771,53771,77,182,1,1,022,02,0209,09,09,31,1,0210,3,03,1,11,20,150000,2,32900
537713051,771,53771,77,182,1,1,022,02,0209,09,09,31,1,0210,3,05,1,11,05,60000,2,32900
537713051,771,53771,77,182,1,1,022,02,0209,09,09,31,1,0210,3,05,1,11,15,60000,2,32900
537713051,771,53771,77,182,1,1,022,02,0209,09,09,31,1,0210,3,05,1,11,20,60000,2,32900
