HHID,SchID,FSU_Slno,Round,Schedule,Sample,Sector,NSS_Region,State,State_District,District,Stratum,SubStratumNo,SubRound,FODSubRegion,SSS,hh_no,visitNo,Level,b11cq1,b11cq3,NSC,MLT
505784012,771,50578,77,182,1,1,231,23,2312,12,12,33,1,2331,4,01,2,18,7,12,2,279850
505786012,771,50578,77,182,1,1,231,23,2312,12,12,33,1,2331,6,01,2,18,4,3000,2,955350
505786012,771,50578,77,182,1,1,231,23,2312,12,12,33,1,2331,6,01,2,18,7,3000,2,955350
505786022,771,50578,77,182,1,1,231,23,2312,12,12,33,1,2331,6,02,2,18,2,12,2,955350
505786022,771,50578,77,182,1,1,231,23,2312,12,12,33,1,2331,6,02,2,18,4,1200,2,955350
505786022,771,50578,77,182,1,1,231,23,2312,12,12,33,1,2331,6,02,2,18,7,1212,2,955350
505931012,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,1,01,2,18,1,3700,2,195800
505931012,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,1,01,2,18,4,2200,2,195800
505931012,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,1,01,2,18,7,5900,2,195800
505931022,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,1,02,2,18,1,3452,2,195800
505931022,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,1,02,2,18,4,1350,2,195800
505931022,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,1,02,2,18,5,4000,2,195800
505931022,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,1,02,2,18,7,8802,2,195800
505932022,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,2,02,2,18,1,11330,2,73425
505932022,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,2,02,2,18,4,1300,2,73425
505932022,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,2,02,2,18,7,12630,2,73425
505933022,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,3,02,2,18,1,10000,2,293700
505933022,771,50593,77,182,1,1,231,23,2312,12,12,31,1,2331,3,02,2,18,7,10000,2,293700
505952012,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,2,01,2,18,2,24,2,23300
505952012,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,2,01,2,18,7,24,2,23300
505952022,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,2,02,2,18,2,24,2,23300
505952022,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,2,02,2,18,4,1680,2,23300
505952022,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,2,02,2,18,7,1704,2,23300
505953012,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,3,01,2,18,2,4250,2,40775
505953012,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,3,01,2,18,4,870,2,40775
505953012,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,3,01,2,18,7,5120,2,40775
505953022,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,3,02,2,18,2,12,2,40775
505953022,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,3,02,2,18,4,680,2,40775
505953022,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,3,02,2,18,7,692,2,40775
505953032,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,3,03,2,18,4,1220,2,40775
505953032,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,3,03,2,18,7,1220,2,40775
505953042,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,3,04,2,18,4,2800,2,40775
505953042,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,3,04,2,18,7,2800,2,40775
505955012,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,5,01,2,18,4,1400,2,233000
505955012,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,5,01,2,18,7,1400,2,233000
505956012,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,6,01,2,18,2,12,2,466000
505956012,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,6,01,2,18,7,12,2,466000
505956022,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,6,02,2,18,2,12,2,466000
505956022,771,50595,77,182,1,1,231,23,2313,13,13,21,1,2331,6,02,2,18,7,12,2,466000
505971012,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,1,01,2,18,4,2400,2,73500
505971012,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,1,01,2,18,7,2400,2,73500
505972012,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,2,01,2,18,2,12,2,73500
505972012,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,2,01,2,18,7,12,2,73500
505972022,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,2,02,2,18,4,65000,2,73500
505972022,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,2,02,2,18,7,65000,2,73500
505973012,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,3,01,2,18,4,2300,2,455700
505973012,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,3,01,2,18,7,2300,2,455700
505973022,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,3,02,2,18,4,2400,2,455700
505973022,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,3,02,2,18,7,2400,2,455700
505974012,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,4,01,2,18,4,2300,2,58800
505974012,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,4,01,2,18,7,2300,2,58800
505974022,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,4,02,2,18,2,12,2,58800
505974022,771,50597,77,182,1,1,231,23,2313,13,13,32,1,2331,4,02,2,18,7,12,2,58800
505991022,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,1,02,2,18,4,4260,2,21800
505991022,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,1,02,2,18,7,4260,2,21800
505992012,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,2,01,2,18,2,5250,2,98100
505992012,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,2,01,2,18,7,5250,2,98100
505994012,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,4,01,2,18,2,1250,2,65400
505994012,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,4,01,2,18,4,1680,2,65400
505994012,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,4,01,2,18,7,2930,2,65400
505994022,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,4,02,2,18,4,2400,2,65400
505994022,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,4,02,2,18,7,2400,2,65400
505996022,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,6,02,2,18,4,2260,2,1231700
505996022,771,50599,77,182,1,1,231,23,2313,13,13,33,1,2331,6,02,2,18,7,2260,2,1231700
505921012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,1,01,2,18,1,2050,2,110400
505921012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,1,01,2,18,4,5000,2,110400
505921012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,1,01,2,18,7,7050,2,110400
505921022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,1,02,2,18,1,3600,2,110400
505921022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,1,02,2,18,2,48,2,110400
505921022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,1,02,2,18,7,3648,2,110400
505922012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,2,01,2,18,2,12,2,55200
505922012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,2,01,2,18,4,6200,2,55200
505922012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,2,01,2,18,7,6212,2,55200
505922022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,2,02,2,18,2,12,2,55200
505922022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,2,02,2,18,7,12,2,55200
505923012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,3,01,2,18,1,12,2,1352400
505923012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,3,01,2,18,2,12,2,1352400
505923012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,3,01,2,18,4,4000,2,1352400
505923012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,3,01,2,18,7,4024,2,1352400
505923022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,3,02,2,18,1,1650,2,1352400
505923022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,3,02,2,18,2,48,2,1352400
505923022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,3,02,2,18,4,2000,2,1352400
505923022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,3,02,2,18,7,3698,2,1352400
505924012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,4,01,2,18,1,1040,2,55200
505924012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,4,01,2,18,2,36,2,55200
505924012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,4,01,2,18,7,1076,2,55200
505924022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,4,02,2,18,2,12,2,55200
505924022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,4,02,2,18,4,1500,2,55200
505924022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,4,02,2,18,7,1512,2,55200
505925012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,5,01,2,18,2,12,2,55200
505925012,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,5,01,2,18,7,12,2,55200
505925022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,5,02,2,18,2,24,2,55200
505925022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,5,02,2,18,7,24,2,55200
505926022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,6,02,2,18,2,36,2,2263200
505926022,771,50592,77,182,1,1,231,23,2313,13,13,31,1,2331,6,02,2,18,7,36,2,2263200
505911022,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,02,2,18,2,3260,2,38200
505911022,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,02,2,18,4,1780,2,38200
505911022,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,02,2,18,7,5040,2,38200
505911032,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,03,2,18,2,50340,2,38200
505911032,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,03,2,18,3,3500,2,38200
505911032,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,03,2,18,4,24780,2,38200
505911032,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,03,2,18,7,78620,2,38200
505911042,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,04,2,18,2,2680,2,38200
505911042,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,04,2,18,4,3540,2,38200
505911042,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,04,2,18,7,6220,2,38200
505911052,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,05,2,18,2,2200,2,38200
505911052,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,05,2,18,3,3420,2,38200
505911052,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,1,05,2,18,7,5620,2,38200
505912012,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,2,01,2,18,2,2250,2,63667
505912012,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,2,01,2,18,7,2250,2,63667
505915012,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,5,01,2,18,2,1250,2,38200
505915012,771,50591,77,182,1,1,231,23,2313,13,13,11,1,2331,5,01,2,18,7,1250,2,38200
505903012,771,50590,77,182,1,1,231,23,2314,14,14,11,1,2331,3,01,2,18,5,172,1,9600
505903012,771,50590,77,182,1,1,231,23,2314,14,14,11,1,2331,3,01,2,18,7,172,1,9600
505961012,771,50596,77,182,1,1,231,23,2314,14,14,31,1,2331,1,01,2,18,1,16800,2,30200
505961012,771,50596,77,182,1,1,231,23,2314,14,14,31,1,2331,1,01,2,18,7,16800,2,30200
505965022,771,50596,77,182,1,1,231,23,2314,14,14,31,1,2331,5,02,2,18,1,23600,2,196300
505965022,771,50596,77,182,1,1,231,23,2314,14,14,31,1,2331,5,02,2,18,7,23600,2,196300
505944012,771,50594,77,182,1,1,234,23,2333,33,33,21,1,2330,4,01,2,18,1,3140,2,6950
505944012,771,50594,77,182,1,1,234,23,2333,33,33,21,1,2330,4,01,2,18,7,3140,2,6950
505984012,771,50598,77,182,1,1,234,23,2333,33,33,31,1,2330,4,01,2,18,4,1044,2,750750
505984012,771,50598,77,182,1,1,234,23,2333,33,33,31,1,2330,4,01,2,18,7,1044,2,750750
505984022,771,50598,77,182,1,1,234,23,2333,33,33,31,1,2330,4,02,2,18,4,1056,2,750750
505984022,771,50598,77,182,1,1,234,23,2333,33,33,31,1,2330,4,02,2,18,7,1056,2,750750
505986012,771,50598,77,182,1,1,234,23,2333,33,33,31,1,2330,6,01,2,18,4,1220,2,1848000
505986012,771,50598,77,182,1,1,234,23,2333,33,33,31,1,2330,6,01,2,18,7,1220,2,1848000
505251022,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,1,02,2,18,4,1180,2,429200
505251022,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,1,02,2,18,7,1180,2,429200
505251032,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,1,03,2,18,1,11780,2,429200
505251032,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,1,03,2,18,7,11780,2,429200
505252012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,2,01,2,18,4,885,2,53650
505252012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,2,01,2,18,6,1072,2,53650
505252012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,2,01,2,18,7,1957,2,53650
505254012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,4,01,2,18,4,1019,2,1636325
505254012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,4,01,2,18,7,1019,2,1636325
505255012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,5,01,2,18,4,890,2,536500
505255012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,5,01,2,18,6,2300,2,536500
505255012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,5,01,2,18,7,3190,2,536500
505256012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,6,01,2,18,1,10760,2,1797275
505256012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,6,01,2,18,4,890,2,1797275
505256012,771,50525,77,182,1,1,234,23,2334,34,34,31,1,2330,6,01,2,18,7,11650,2,1797275
505262012,771,50526,77,182,1,1,234,23,2336,36,36,11,1,2330,2,01,2,18,1,2600,2,4150
505262012,771,50526,77,182,1,1,234,23,2336,36,36,11,1,2330,2,01,2,18,7,2600,2,4150
505242012,771,50524,77,182,1,1,234,23,2336,36,36,31,1,2330,2,01,2,18,4,1400,2,37350
505242012,771,50524,77,182,1,1,234,23,2336,36,36,31,1,2330,2,01,2,18,7,1400,2,37350
505281012,771,50528,77,182,1,1,234,23,2336,36,36,21,1,2330,1,01,2,18,1,17500,2,23500
505281012,771,50528,77,182,1,1,234,23,2336,36,36,21,1,2330,1,01,2,18,7,17500,2,23500
505135012,771,50513,77,182,1,1,234,23,2337,37,37,31,1,2330,5,01,2,18,2,15000,2,416000
505135012,771,50513,77,182,1,1,234,23,2337,37,37,31,1,2330,5,01,2,18,7,15000,2,416000
505136012,771,50513,77,182,1,1,234,23,2337,37,37,31,1,2330,6,01,2,18,2,12000,2,2990000
505136012,771,50513,77,182,1,1,234,23,2337,37,37,31,1,2330,6,01,2,18,7,12000,2,2990000
505171012,771,50517,77,182,1,1,234,23,2337,37,37,11,1,2330,1,01,2,18,1,1940,2,6200
505171012,771,50517,77,182,1,1,234,23,2337,37,37,11,1,2330,1,01,2,18,7,1940,2,6200
505174032,771,50517,77,182,1,1,234,23,2337,37,37,11,1,2330,4,03,2,18,1,330,2,6200
505174032,771,50517,77,182,1,1,234,23,2337,37,37,11,1,2330,4,03,2,18,7,330,2,6200
505103042,771,50510,77,182,1,1,234,23,2339,39,39,21,1,2332,3,04,2,18,4,1800,2,42400
505103042,771,50510,77,182,1,1,234,23,2339,39,39,21,1,2332,3,04,2,18,7,1800,2,42400
505104012,771,50510,77,182,1,1,234,23,2339,39,39,21,1,2332,4,01,2,18,4,1800,2,95400
505104012,771,50510,77,182,1,1,234,23,2339,39,39,21,1,2332,4,01,2,18,7,1800,2,95400
505105012,771,50510,77,182,1,1,234,23,2339,39,39,21,1,2332,5,01,2,18,4,1800,2,137800
505105012,771,50510,77,182,1,1,234,23,2339,39,39,21,1,2332,5,01,2,18,7,1800,2,137800
505106012,771,50510,77,182,1,1,234,23,2339,39,39,21,1,2332,6,01,2,18,4,3600,2,657200
505106012,771,50510,77,182,1,1,234,23,2339,39,39,21,1,2332,6,01,2,18,7,3600,2,657200
505163012,771,50516,77,182,1,1,231,23,2343,43,43,11,1,2331,3,01,2,18,1,12,2,4600
505163012,771,50516,77,182,1,1,231,23,2343,43,43,11,1,2331,3,01,2,18,4,1280,2,4600
505163012,771,50516,77,182,1,1,231,23,2343,43,43,11,1,2331,3,01,2,18,7,1292,2,4600
505164012,771,50516,77,182,1,1,231,23,2343,43,43,11,1,2331,4,01,2,18,5,352,2,4600
505164012,771,50516,77,182,1,1,231,23,2343,43,43,11,1,2331,4,01,2,18,7,352,2,4600
505164032,771,50516,77,182,1,1,231,23,2343,43,43,11,1,2331,4,03,2,18,5,350,2,4600
505164032,771,50516,77,182,1,1,231,23,2343,43,43,11,1,2331,4,03,2,18,7,350,2,4600
505142012,771,50514,77,182,1,1,231,23,2343,43,43,31,1,2331,2,01,2,18,1,8070,2,73050
505142012,771,50514,77,182,1,1,231,23,2343,43,43,31,1,2331,2,01,2,18,7,8070,2,73050
505142022,771,50514,77,182,1,1,231,23,2343,43,43,31,1,2331,2,02,2,18,1,5200,2,73050
505142022,771,50514,77,182,1,1,231,23,2343,43,43,31,1,2331,2,02,2,18,7,5200,2,73050
505144012,771,50514,77,182,1,1,231,23,2343,43,43,31,1,2331,4,01,2,18,1,10000,2,1071400
505144012,771,50514,77,182,1,1,231,23,2343,43,43,31,1,2331,4,01,2,18,7,10000,2,1071400
505146022,771,50514,77,182,1,1,231,23,2343,43,43,31,1,2331,6,02,2,18,1,7100,2,1728850
505146022,771,50514,77,182,1,1,231,23,2343,43,43,31,1,2331,6,02,2,18,7,7100,2,1728850
505053042,771,50505,77,182,1,1,231,23,2344,44,44,31,1,2331,3,04,2,18,1,32460,2,31850
505053042,771,50505,77,182,1,1,231,23,2344,44,44,31,1,2331,3,04,2,18,7,32460,2,31850
505072032,771,50507,77,182,1,1,231,23,2345,45,45,21,1,2331,2,03,2,18,1,4000,2,20700
505072032,771,50507,77,182,1,1,231,23,2345,45,45,21,1,2331,2,03,2,18,7,4000,2,20700
505072042,771,50507,77,182,1,1,231,23,2345,45,45,21,1,2331,2,04,2,18,1,2500,2,20700
505072042,771,50507,77,182,1,1,231,23,2345,45,45,21,1,2331,2,04,2,18,7,2500,2,20700
505091022,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,1,02,2,18,2,24,2,57550
505091022,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,1,02,2,18,7,24,2,57550
505093012,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,3,01,2,18,2,3046,2,604275
505093012,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,3,01,2,18,7,3046,2,604275
505093022,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,3,02,2,18,1,25000,2,604275
505093022,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,3,02,2,18,2,1500,2,604275
505093022,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,3,02,2,18,4,6000,2,604275
505093022,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,3,02,2,18,7,32500,2,604275
505094012,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,4,01,2,18,2,3600,2,489175
505094012,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,4,01,2,18,7,3600,2,489175
505094022,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,4,02,2,18,2,2020,2,489175
505094022,771,50509,77,182,1,1,231,23,2345,45,45,31,1,2331,4,02,2,18,7,2020,2,489175
505022012,771,50502,77,182,1,1,231,23,2345,45,45,11,1,2331,2,01,2,18,2,12,2,10350
505022012,771,50502,77,182,1,1,231,23,2345,45,45,11,1,2331,2,01,2,18,7,12,2,10350
505022022,771,50502,77,182,1,1,231,23,2345,45,45,11,1,2331,2,02,2,18,2,12,2,10350
505022022,771,50502,77,182,1,1,231,23,2345,45,45,11,1,2331,2,02,2,18,7,12,2,10350
505024022,771,50502,77,182,1,1,231,23,2345,45,45,11,1,2331,4,02,2,18,2,12,2,51750
505024022,771,50502,77,182,1,1,231,23,2345,45,45,11,1,2331,4,02,2,18,7,12,2,51750
505026012,771,50502,77,182,1,1,231,23,2345,45,45,11,1,2331,6,01,2,18,2,12,2,129375
505026012,771,50502,77,182,1,1,231,23,2345,45,45,11,1,2331,6,01,2,18,7,12,2,129375
505014012,771,50501,77,182,1,1,231,23,2346,46,46,11,1,2331,4,01,2,18,2,4580,2,4600
505014012,771,50501,77,182,1,1,231,23,2346,46,46,11,1,2331,4,01,2,18,7,4580,2,4600
505003012,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,3,01,2,18,4,1200,2,8433
505003012,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,3,01,2,18,7,1200,2,8433
505003022,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,3,02,2,18,4,1000,2,8433
505003022,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,3,02,2,18,7,1000,2,8433
505003062,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,3,06,2,18,4,14000,2,8433
505003062,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,3,06,2,18,7,14000,2,8433
505004012,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,4,01,2,18,1,20000,2,4600
505004012,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,4,01,2,18,7,20000,2,4600
505006022,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,6,02,2,18,2,12,2,115000
505006022,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,6,02,2,18,7,12,2,115000
505006032,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,6,03,2,18,1,25000,2,115000
505006032,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,6,03,2,18,7,25000,2,115000
505006042,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,6,04,2,18,2,20000,2,115000
505006042,771,50500,77,182,1,1,231,23,2346,46,46,21,1,2331,6,04,2,18,7,20000,2,115000
505061012,771,50506,77,182,1,1,231,23,2346,46,46,31,1,2331,1,01,2,18,2,3640,2,715000
505061012,771,50506,77,182,1,1,231,23,2346,46,46,31,1,2331,1,01,2,18,4,14200,2,715000
505061012,771,50506,77,182,1,1,231,23,2346,46,46,31,1,2331,1,01,2,18,7,17840,2,715000
505061022,771,50506,77,182,1,1,231,23,2346,46,46,31,1,2331,1,02,2,18,1,3650,2,715000
505061022,771,50506,77,182,1,1,231,23,2346,46,46,31,1,2331,1,02,2,18,2,45000,2,715000
505061022,771,50506,77,182,1,1,231,23,2346,46,46,31,1,2331,1,02,2,18,3,2700,2,715000
505061022,771,50506,77,182,1,1,231,23,2346,46,46,31,1,2331,1,02,2,18,7,51350,2,715000
505041012,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,1,01,2,18,2,25000,2,293963
505041012,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,1,01,2,18,4,2240,2,293963
505041012,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,1,01,2,18,7,27240,2,293963
505041022,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,1,02,2,18,4,1100,2,293963
505041022,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,1,02,2,18,7,1100,2,293963
505041032,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,1,03,2,18,4,2100,2,293963
505041032,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,1,03,2,18,7,2100,2,293963
505041042,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,1,04,2,18,2,20200,2,293963
505041042,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,1,04,2,18,4,2950,2,293963
505041042,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,1,04,2,18,7,23150,2,293963
505043012,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,3,01,2,18,4,1050,2,120600
505043012,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,3,01,2,18,7,1050,2,120600
505043022,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,3,02,2,18,4,2500,2,120600
505043022,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,3,02,2,18,7,2500,2,120600
505044012,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,4,01,2,18,4,1400,2,1035150
505044012,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,4,01,2,18,7,1400,2,1035150
505044022,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,4,02,2,18,4,11000,2,1035150
505044022,771,50504,77,182,1,1,233,23,2321,21,21,32,2,2312,4,02,2,18,7,11000,2,1035150
505636042,771,50563,77,182,1,1,233,23,2321,21,21,11,2,2312,6,04,2,18,4,1820,2,22040
505636042,771,50563,77,182,1,1,233,23,2321,21,21,11,2,2312,6,04,2,18,7,1820,2,22040
505651022,771,50565,77,182,1,1,233,23,2321,21,21,31,2,2312,1,02,2,18,2,1200,2,65188
505651022,771,50565,77,182,1,1,233,23,2321,21,21,31,2,2312,1,02,2,18,7,1200,2,65188
505654022,771,50565,77,182,1,1,233,23,2321,21,21,31,2,2312,4,02,2,18,3,10500,2,860475
505654022,771,50565,77,182,1,1,233,23,2321,21,21,31,2,2312,4,02,2,18,7,10500,2,860475
505655022,771,50565,77,182,1,1,233,23,2321,21,21,31,2,2312,5,02,2,18,2,1000,2,260750
505655022,771,50565,77,182,1,1,233,23,2321,21,21,31,2,2312,5,02,2,18,7,1000,2,260750
505656012,771,50565,77,182,1,1,233,23,2321,21,21,31,2,2312,6,01,2,18,4,1150,2,1825250
505656012,771,50565,77,182,1,1,233,23,2321,21,21,31,2,2312,6,01,2,18,7,1150,2,1825250
505691032,771,50569,77,182,1,1,233,23,2322,22,22,21,2,2312,1,03,2,18,4,11900,2,6038
505691032,771,50569,77,182,1,1,233,23,2322,22,22,21,2,2312,1,03,2,18,7,11900,2,6038
505695022,771,50569,77,182,1,1,233,23,2322,22,22,21,2,2312,5,02,2,18,4,1400,2,15525
505695022,771,50569,77,182,1,1,233,23,2322,22,22,21,2,2312,5,02,2,18,7,1400,2,15525
505621012,771,50562,77,182,1,1,233,23,2322,22,22,11,2,2312,1,01,2,18,4,1300,1,4600
505621012,771,50562,77,182,1,1,233,23,2322,22,22,11,2,2312,1,01,2,18,7,1300,1,4600
505621022,771,50562,77,182,1,1,233,23,2322,22,22,11,2,2312,1,02,2,18,4,12000,1,4600
